ID;Longitude;Latitude;kod.pocztowy;creationDate
3845;53.403290;22.799686;19-100;22.10.2018
3846;53.107635;23.124083;15-349;12.05.2018
3847;53.113510;23.144852;15-337;24.07.2017
3848;53.125717;23.150387;15-375;23.07.2019
3849;53.114765;23.128023;15-399;25.06.2017
3850;53.144630;23.151228;15-863;18.11.2020
3851;53.155080;23.101944;15-681;24.03.2019
3852;53.133488;23.173267;15-754;10.11.2020
3853;53.138290;23.166570;15-027;23.12.2018
3854;53.111855;23.132230;15-349;11.08.2019
3855;53.144970;23.131756;15-845;25.10.2019
3856;53.131367;23.157127;15-093;14.03.2021
3857;53.136776;23.184752;15-029;01.09.2018
3858;53.126842;23.170720;15-213;24.08.2018
3859;53.149273;23.186005;15-349;19.10.2019
3860;53.133320;23.157170;15-441;31.05.2018
3861;53.137074;23.174643;15-021;10.11.2018
3862;53.143326;23.116201;15-773;19.05.2020
3863;53.155308;23.199944;15-161;29.05.2020
3864;54.101826;22.932165;16-400;28.08.2020
3865;53.128803;23.148330;15-410;29.03.2021
3866;53.135303;23.124685;15-706;30.08.2017
3867;53.140507;23.133585;15-748;18.06.2017
3868;53.128372;23.154007;15-281;12.07.2018
3869;53.135433;23.164038;15-349;21.03.2020
3870;53.130417;23.178240;15-071;15.03.2018
3871;53.129215;23.155369;15-281;01.09.2018
3872;53.134205;23.148670;15-427;16.11.2017
3873;53.139973;23.156128;15-464;03.09.2019
3874;53.114597;23.141966;15-697;22.11.2018
3875;53.128000;23.144000;15-405;06.11.2017
3876;53.151253;23.155495;15-111;09.11.2018
3877;53.152718;23.084616;15-687;11.01.2017
3878;53.124690;23.152600;15-304;07.10.2018
3879;53.135040;23.135310;15-740;07.04.2018
3880;53.150322;23.204473;15-198;21.07.2019
3881;53.145027;23.113441;15-776;21.11.2017
3882;53.104440;23.137852;15-017;21.02.2018
3883;53.841045;22.987774;16-300;01.03.2018
3884;53.133480;23.151983;15-424;17.02.2018
3885;53.145298;23.119831;15-788;10.12.2017
3886;53.127472;23.176994;15-084;12.07.2018
3887;53.843735;22.976114;16-300;23.02.2017
3888;54.087420;22.932611;16-400;14.07.2018
3889;53.181774;23.186687;16-010;19.09.2017
3890;54.098366;22.929330;16-400;19.01.2021
3891;53.402950;22.807034;19-100;22.07.2018
3892;53.405075;22.809475;19-100;22.02.2020
3893;54.104080;22.936867;16-400;24.07.2020
3894;52.767190;23.190342;17-100;25.01.2018
3895;52.914253;22.507402;18-200;23.04.2018
3896;53.208183;23.209545;16-010;05.06.2018
3897;53.129887;23.090895;15-666;19.02.2019
3898;53.128020;23.097294;15-661;21.05.2020
3899;53.140724;23.172623;15-003;15.01.2018
3900;53.298462;23.286150;16-020;03.03.2017
3901;53.148445;23.218813;15-197;12.08.2018
3902;53.132190;23.134912;15-873;15.03.2021
3903;52.970837;22.247446;18-300;15.06.2018
3904;52.918694;22.523012;18-200;15.09.2019
3905;53.126656;23.219920;15-502;26.01.2018
3906;53.165980;22.061037;18-400;03.11.2020
3907;54.118664;22.933624;16-400;25.05.2018
3908;53.412410;21.923553;18-500;07.02.2018
3909;53.169044;22.064892;18-400;28.07.2020
3910;52.769790;23.192566;17-100;13.03.2018
3911;53.120460;23.154776;15-306;12.01.2020
3912;53.405212;23.494516;16-100;04.08.2017
3913;53.149296;23.111036;15-756;16.06.2018
3914;54.104027;22.924488;16-400;20.05.2018
3915;53.121296;23.169628;15-229;05.08.2017
3916;53.110497;23.122581;15-399;06.05.2020
3917;52.986294;22.248774;18-300;31.07.2019
3918;53.131336;23.198027;15-204;19.01.2020
3919;53.145416;23.182089;15-137;22.10.2018
3920;52.428062;22.863829;17-300;21.06.2019
3921;53.135433;23.133142;15-703;12.07.2020
3922;53.119766;23.141455;15-354;08.04.2018
3923;53.845776;22.982395;16-300;19.05.2020
3924;53.405150;23.498266;16-100;16.05.2017
3925;53.207410;23.203491;16-010;16.05.2017
3926;53.145115;23.106401;15-756;02.06.2020
3927;52.988453;22.246243;18-300;03.01.2019
3928;54.101536;22.927713;16-400;14.05.2019
3929;53.140347;23.140944;15-827;14.12.2019
3930;53.140907;23.227531;15-181;22.11.2019
3931;53.115868;23.085894;15-639;25.03.2020
3932;53.128120;23.181541;15-201;02.07.2019
3933;52.771503;23.192886;17-100;08.08.2017
3934;53.162630;22.087288;18-400;13.02.2018
3935;53.121582;23.146090;15-375;12.03.2017
3936;52.918842;22.512821;18-200;12.06.2020
3937;52.967564;22.247175;18-300;08.06.2017
3938;52.770885;23.195910;17-100;21.10.2019
3939;53.134240;23.127497;15-707;02.09.2018
3940;52.797108;22.312075;18-220;13.09.2018
3941;52.991734;22.885283;18-100;10.12.2019
3942;53.145973;23.150340;15-866;20.06.2019
3943;54.104843;23.350618;16-500;03.07.2019
3944;54.126923;22.933320;16-400;20.06.2020
3945;53.646538;22.455055;19-200;12.11.2018
3946;53.147010;22.988998;16-070;17.03.2020
3947;53.144363;23.133650;15-845;13.07.2018
3948;53.124084;23.172586;15-232;10.11.2020
3949;53.650658;22.453209;19-200;14.10.2018
3950;53.131863;23.180775;15-048;22.05.2017
3951;53.131040;23.189978;15-207;25.11.2019
3952;52.427494;22.871162;17-300;15.02.2018
3953;53.122738;23.215610;15-561;09.06.2017
3954;53.131714;23.138355;15-888;02.12.2018
3955;53.139170;23.159857;15-101;21.09.2017
3956;53.118620;23.175009;15-232;19.04.2019
3957;53.839810;22.975527;16-300;16.02.2021
3958;54.387035;18.609910;80-445;25.11.2017
3959;54.467396;17.026667;76-200;23.12.2020
3960;54.358406;18.491682;80-298;26.06.2019
3961;54.408680;18.567495;80-316;14.03.2019
3962;54.376022;18.626795;80-402;08.04.2017
3963;54.388330;18.616146;80-423;29.06.2019
3964;54.360714;18.715221;80-626;06.10.2019
3965;54.391865;18.609446;80-463;09.11.2018
3966;54.330208;18.600355;80-809;09.12.2020
3967;54.403023;18.586042;80-394;01.02.2021
3968;54.348804;18.622747;80-104;15.02.2017
3969;54.377216;18.525528;80-298;04.07.2017
3970;54.361614;18.713945;80-624;23.01.2021
3971;54.350677;18.562675;80-283;26.09.2017
3972;54.317590;18.631231;80-170;01.03.2017
3973;54.380634;18.606663;80-264;24.11.2019
3974;54.347380;18.658356;80-750;06.11.2018
3975;54.408610;18.556993;80-324;29.09.2018
3976;54.375774;18.613605;80-241;22.04.2018
3977;54.358685;18.626686;80-156;13.03.2021
3978;54.333054;18.626139;80-766;18.01.2020
3979;54.316982;18.583492;80-180;08.05.2017
3980;54.338535;18.566439;80-125;18.09.2020
3981;53.662174;17.356092;77-300;07.02.2021
3982;54.540134;18.467632;81-047;28.09.2018
3983;54.471040;18.487862;81-571;08.10.2017
3984;54.447815;18.544117;81-820;20.02.2018
3985;54.453915;18.548885;81-815;21.07.2018
3986;54.493813;18.431492;81-577;27.01.2017
3987;54.498207;18.512390;81-651;04.10.2018
3988;54.521397;18.540419;81-363;13.11.2019
3989;54.515926;18.533188;81-319;31.07.2018
3990;54.549644;18.536757;81-116;11.08.2017
3991;54.537872;18.462957;81-059;30.07.2019
3992;54.468384;18.464136;81-591;16.10.2018
3993;54.520035;18.532644;81-364;19.01.2018
3994;54.539000;18.479000;81-064;08.07.2017
3995;54.516968;18.541292;81-393;11.11.2020
3996;54.480762;18.552256;81-521;08.05.2018
3997;54.532032;18.492530;81-222;04.12.2018
3998;54.549038;18.548197;81-109;14.09.2019
3999;54.497875;18.506626;81-613;20.01.2020
4000;54.493360;18.436129;81-603;01.05.2020
4001;54.552500;18.529243;81-113;30.01.2019
4002;54.510410;18.537603;81-384;26.10.2017
4003;54.539608;18.459393;81-002;31.01.2017
4004;54.469067;18.486088;81-572;22.02.2018
4005;54.536360;18.447893;81-077;04.08.2017
4006;54.549633;18.523829;81-177;07.07.2017
4007;54.502792;18.457977;81-601;17.02.2020
4008;54.486630;18.427563;81-578;13.09.2020
4009;54.500042;18.440544;81-603;02.02.2017
4010;54.471375;18.454130;81-589;24.09.2018
4011;54.523643;18.516193;81-249;15.10.2017
4012;54.536850;18.485409;81-211;27.03.2020
4013;54.471714;18.516184;81-549;03.03.2020
4014;54.472923;18.504078;81-587;01.06.2018
4015;54.529118;18.503098;81-222;23.05.2019
4016;54.483437;18.538046;81-509;20.12.2018
4017;54.520798;18.535278;81-363;10.03.2018
4018;54.513287;18.531723;81-309;21.09.2020
4019;54.500170;18.505766;81-614;18.12.2019
4020;54.543520;18.452427;81-009;06.02.2019
4021;54.494656;18.541134;81-472;05.03.2019
4022;54.499012;18.541813;81-429;29.01.2021
4023;54.491276;18.510872;81-661;17.06.2020
4024;54.527620;18.508411;81-222;16.03.2017
4025;54.438873;18.570776;81-780;19.12.2019
4026;54.444702;18.568900;81-759;16.04.2018
4027;54.457314;18.535576;81-881;06.07.2017
4028;54.441470;18.563494;81-704;09.07.2017
4029;54.441742;18.568092;81-782;05.10.2020
4030;54.438350;18.572678;81-780;14.12.2017
4031;54.456646;18.552736;81-816;29.01.2021
4032;54.434480;18.561071;81-805;05.03.2017
4033;54.464447;17.022377;76-200;30.06.2017
4034;54.349815;18.533660;80-176;30.11.2018
4035;54.356250;18.648148;80-890;22.03.2018
4036;54.326107;18.621788;80-041;27.08.2019
4037;53.665546;17.355390;77-300;10.10.2020
4038;54.441360;18.560380;81-838;09.10.2017
4039;54.414818;18.586193;81-833;21.09.2020
4040;54.446710;18.556710;81-824;05.04.2020
4041;54.523396;18.543291;81-350;14.03.2021
4042;54.505844;18.550423;81-433;18.05.2020
4043;54.521427;18.534163;81-356;09.09.2017
4044;54.494785;18.540909;81-472;09.10.2020
4045;54.548690;18.521513;81-173;09.05.2020
4046;54.561980;18.492490;81-175;11.10.2017
4047;54.520744;18.543234;81-391;17.02.2019
4048;54.528630;18.508913;81-226;23.12.2019
4049;54.551860;18.500940;81-183;07.02.2021
4050;54.542603;18.469627;81-041;18.03.2021
4051;54.494152;18.551575;81-466;24.12.2018
4052;54.521233;18.537338;81-361;23.12.2019
4053;54.506252;18.540321;81-426;13.09.2018
4054;54.519737;18.528488;81-547;30.10.2017
4055;54.472164;18.465353;81-577;09.01.2019
4056;54.543930;18.462317;81-002;09.10.2018
4057;54.535000;18.479000;81-222;01.06.2018
4058;54.562000;18.483000;81-000;13.01.2020
4059;54.554380;18.524658;81-173;02.07.2017
4060;54.514880;18.538643;81-393;22.08.2020
4061;54.541000;18.478000;81-041;22.07.2018
4062;54.521670;18.532583;81-355;05.07.2018
4063;54.510273;18.538786;81-381;23.07.2020
4064;54.537780;18.438944;81-079;08.01.2021
4065;54.519424;18.540369;81-366;11.12.2020
4066;54.550230;18.511345;81-181;08.02.2020
4067;54.521700;18.544884;81-334;02.07.2018
4068;54.519340;18.538212;81-364;06.11.2018
4069;54.534363;18.484486;81-225;08.01.2018
4070;54.517506;18.541065;81-372;19.04.2017
4071;54.512577;18.533688;81-304;05.08.2020
4072;54.500000;18.482000;81-068;17.11.2020
4073;54.518640;18.542912;81-370;18.05.2019
4074;54.495980;18.508589;81-611;15.10.2018
4075;54.468880;18.506294;81-581;27.12.2018
4076;54.516327;18.537674;81-395;15.01.2019
4077;54.492820;18.552410;81-461;28.04.2018
4078;54.392890;18.613752;80-464;26.04.2019
4079;54.405120;18.607105;80-395;26.08.2020
4080;54.414913;18.586070;80-363;05.12.2020
4081;54.354267;18.599552;80-169;10.12.2017
4082;54.411648;18.588858;80-375;24.09.2018
4083;54.402306;18.594372;80-369;21.06.2020
4084;54.420780;18.570663;80-354;21.10.2018
4085;54.427963;18.589838;80-342;12.10.2020
4086;54.337852;18.606878;80-809;19.05.2018
4087;54.359440;18.589207;80-286;04.08.2019
4088;54.401653;18.591250;80-369;17.12.2019
4089;54.378883;18.588844;80-254;21.12.2018
4090;54.422115;18.478130;80-299;08.07.2018
4091;54.338390;18.586172;80-126;08.12.2020
4092;54.322792;18.632036;80-032;04.02.2017
4093;54.396957;18.594776;80-461;08.06.2017
4094;54.347664;18.662472;80-754;09.03.2018
4095;54.325930;18.610723;80-041;13.08.2017
4096;54.345330;18.595068;80-122;24.07.2017
4097;54.347717;18.672714;80-761;27.02.2021
4098;54.395695;18.600725;80-462;19.07.2020
4099;54.422950;18.578535;80-344;06.07.2019
4100;54.402027;18.578050;80-390;13.02.2020
4101;54.355040;18.649818;80-850;23.03.2017
4102;54.349407;18.608458;80-133;15.09.2018
4103;54.306602;18.597120;80-180;01.07.2018
4104;54.329320;18.566904;80-175;17.10.2019
4105;54.353780;18.606690;80-170;20.06.2019
4106;54.381653;18.610300;80-437;31.10.2019
4107;54.339460;18.618855;80-807;12.07.2019
4108;54.394615;18.603590;80-462;29.12.2020
4109;54.402958;18.610117;80-462;29.01.2020
4110;54.400818;18.575092;80-309;14.03.2019
4111;54.353195;18.651213;80-844;29.12.2017
4112;54.354000;18.514000;80-177;17.01.2018
4113;54.401127;18.661966;80-541;21.08.2018
4114;54.381940;18.597740;80-257;26.06.2019
4115;54.352310;18.647608;80-886;10.07.2019
4116;54.322025;18.559580;80-180;13.08.2019
4117;54.346860;18.656757;80-748;08.02.2021
4118;54.331820;18.549187;80-174;29.06.2020
4119;54.383263;18.618422;80-425;06.02.2020
4120;54.351357;18.650433;80-834;09.02.2019
4121;54.338432;18.564531;80-125;02.11.2018
4122;54.344340;18.622957;80-809;04.10.2020
4123;54.353443;18.611150;80-170;29.01.2020
4124;54.406063;18.579426;80-392;06.01.2020
4125;54.381554;18.614100;80-433;24.09.2019
4126;54.387657;18.582926;80-268;16.05.2019
4127;54.405445;18.564125;80-312;15.03.2018
4128;54.404320;18.629180;80-506;12.05.2017
4129;54.331085;18.564905;80-175;15.08.2020
4130;54.351746;18.571646;80-283;31.03.2018
4131;54.348550;18.612669;80-116;18.10.2020
4132;54.342530;18.654570;80-747;27.06.2017
4133;54.407270;18.588041;80-379;20.12.2017
4134;54.389960;18.593246;80-465;22.01.2021
4135;54.351410;18.631887;80-142;24.09.2019
4136;54.406807;18.630753;80-506;30.08.2017
4137;54.330555;18.557055;80-175;11.11.2017
4138;54.343030;18.642193;80-811;11.01.2017
4139;54.377216;18.633783;80-871;24.05.2018
4140;54.382645;18.597374;80-258;01.03.2018
4141;54.400760;18.582886;80-392;31.07.2019
4142;54.408974;18.586900;80-377;31.08.2017
4143;54.425575;18.473206;80-299;15.02.2021
4144;54.402410;18.581854;80-390;11.07.2018
4145;54.397280;18.604239;80-462;24.04.2019
4146;54.354095;18.656101;80-839;18.11.2020
4147;54.327244;18.595919;80-180;15.07.2019
4148;54.391407;18.574106;80-307;21.12.2020
4149;54.399090;18.568030;80-308;22.03.2020
4150;54.358040;18.580368;80-288;03.02.2018
4151;54.332283;18.634302;80-039;16.09.2018
4152;54.355000;18.663000;80-862;27.12.2017
4153;54.349094;18.650960;80-831;13.10.2019
4154;54.410793;18.571943;80-381;04.02.2017
4155;54.345352;18.654310;80-748;19.07.2020
4156;54.330370;18.604670;80-034;04.01.2018
4157;54.374990;18.613047;80-227;14.04.2018
4158;54.384193;18.583391;80-275;06.06.2018
4159;54.329926;18.593035;80-180;23.12.2017
4160;54.377068;18.610008;80-244;09.09.2018
4161;54.420536;18.567510;80-339;07.04.2018
4162;54.347664;18.660591;80-755;24.08.2017
4163;54.343930;18.648869;80-822;31.01.2021
4164;54.391354;18.600422;80-462;03.06.2018
4165;54.357124;18.684696;80-704;08.04.2017
4166;54.357323;18.583502;80-288;04.05.2018
4167;54.383373;18.588835;80-280;05.05.2018
4168;54.409565;18.596619;80-398;24.10.2020
4169;54.348880;18.607292;80-122;11.02.2020
4170;54.380627;18.605268;80-264;19.03.2018
4171;54.333008;18.583656;80-180;03.02.2020
4172;54.416214;18.585530;80-352;17.05.2019
4173;54.394333;18.598083;80-461;02.03.2019
4174;54.408535;18.578632;80-382;23.02.2021
4175;54.314560;18.570513;80-180;07.06.2018
4176;54.359955;18.591110;80-286;06.04.2019
4177;54.464250;17.041182;76-200;25.03.2021
4178;54.460000;16.983000;76-200;03.07.2020
4179;54.468000;17.038000;76-200;24.07.2017
4180;54.468000;17.023000;76-200;09.11.2019
4181;54.463333;16.988565;76-200;15.05.2020
4182;54.460000;16.988000;76-200;26.04.2018
4183;53.796540;17.970700;89-650;21.08.2017
4184;54.315600;18.269297;83-332;30.12.2017
4185;53.836680;18.823586;83-140;11.01.2018
4186;54.330150;18.183098;83-300;23.12.2018
4187;54.337994;18.187166;83-300;06.08.2018
4188;54.460682;16.993477;76-200;27.02.2019
4189;54.442000;17.000000;76-251;14.10.2018
4190;54.128216;17.977695;83-400;12.06.2020
4191;53.726933;18.937895;82-500;01.06.2019
4192;53.737667;18.944958;82-500;06.10.2017
4193;53.715920;18.937681;82-500;12.12.2019
4194;53.727950;18.941180;82-500;26.10.2018
4195;54.541000;17.726000;84-300;03.11.2017
4196;54.541450;17.747313;84-300;05.11.2020
4197;54.534650;17.749527;84-300;24.06.2018
4198;54.539097;17.753780;84-300;21.05.2019
4199;54.387110;18.628204;80-427;13.08.2020
4200;54.418510;18.592464;80-351;03.12.2020
4201;54.344160;18.830227;80-680;13.06.2018
4202;54.500760;18.457651;81-601;26.01.2021
4203;54.598938;18.355665;84-240;03.09.2019
4204;54.593475;18.366978;84-240;28.02.2017
4205;54.597363;18.357235;84-240;16.06.2020
4206;54.599583;18.352188;84-240;12.06.2017
4207;54.272385;18.612050;83-010;07.02.2021
4208;54.577568;18.402838;84-230;22.06.2019
4209;54.568230;18.412344;84-230;27.08.2020
4210;54.580624;18.398933;84-230;30.07.2020
4211;54.469000;17.021000;76-200;17.02.2017
4212;54.455000;16.989000;76-200;14.06.2018
4213;54.473000;17.012000;76-200;07.08.2020
4214;54.458000;17.008000;76-200;06.02.2021
4215;54.478930;17.002527;76-200;07.12.2018
4216;54.465000;17.005000;76-200;28.01.2020
4217;54.458885;16.997038;76-200;09.03.2020
4218;54.462000;16.997000;76-200;13.06.2017
4219;54.573242;18.387863;84-230;25.07.2019
4220;54.584446;18.391014;84-230;10.02.2017
4221;54.561867;18.405250;84-230;23.03.2021
4222;54.564320;18.391012;84-230;16.09.2017
4223;54.583096;18.395218;84-230;23.06.2020
4224;54.569280;18.400860;84-230;04.08.2019
4225;54.346165;17.891676;83-340;15.09.2018
4226;54.443123;18.560356;81-805;30.06.2018
4227;53.961533;18.525740;83-200;18.01.2020
4228;53.971770;18.530487;83-200;15.06.2019
4229;54.327015;19.118803;82-103;15.12.2019
4230;54.465860;17.029640;76-200;30.03.2021
4231;54.582188;16.851350;76-270;17.07.2020
4232;54.577980;16.866951;76-270;15.05.2020
4233;54.581070;16.862120;76-270;14.05.2020
4234;54.584522;16.858421;76-270;10.03.2021
4235;54.600937;18.238750;84-200;13.09.2020
4236;54.606910;18.269003;84-200;24.06.2020
4237;54.605610;18.259117;84-200;07.06.2018
4238;54.603690;18.214445;84-200;20.07.2018
4239;54.600780;18.245705;84-200;15.12.2018
4240;54.602036;18.256983;84-200;26.02.2018
4241;54.609000;18.188929;84-200;02.02.2021
4242;54.609000;18.222000;84-200;22.01.2017
4243;54.603596;18.228510;84-200;28.12.2019
4244;54.603085;18.224974;84-200;02.09.2020
4245;54.788307;18.408026;84-120;14.06.2017
4246;53.915264;19.038778;82-400;16.12.2018
4247;54.094738;18.788591;83-110;15.05.2018
4248;54.088943;18.797356;83-110;02.12.2017
4249;54.350450;18.586403;80-126;05.10.2019
4250;54.401690;18.562384;80-308;11.09.2020
4251;54.352573;18.512823;80-177;25.08.2019
4252;54.380215;18.586927;80-257;17.11.2017
4253;54.405876;18.643942;80-515;13.03.2020
4254;54.410046;18.601183;80-398;04.06.2018
4255;54.607000;18.802000;84-150;22.09.2019
4256;53.985374;18.505716;83-200;05.12.2018
4257;54.794030;18.404892;84-120;31.01.2018
4258;54.394154;18.401281;80-297;29.03.2017
4259;54.624990;18.174847;84-239;14.10.2019
4260;53.696095;17.559850;89-600;11.09.2017
4261;53.695360;17.557602;89-600;21.06.2020
4262;53.692270;17.567215;89-620;15.03.2021
4263;53.701080;17.574102;89-600;10.03.2020
4264;54.479443;17.001461;76-200;11.01.2018
4265;54.464000;17.028000;76-200;19.11.2020
4266;54.468000;17.018000;76-200;08.03.2021
4267;54.568607;18.386320;84-230;19.05.2018
4268;54.568860;18.103850;84-242;16.03.2017
4269;54.383617;18.606623;80-452;11.12.2019
4270;54.394320;18.619715;80-414;26.07.2018
4271;54.321873;18.561388;80-180;11.10.2019
4272;54.353363;18.657373;80-838;09.12.2020
4273;54.221317;18.647370;83-031;02.10.2017
4274;54.036370;19.049620;82-200;12.01.2021
4275;54.013980;19.010090;82-200;02.02.2021
4276;54.032440;19.034325;82-200;09.03.2020
4277;54.035440;19.032694;82-200;29.03.2020
4278;54.020676;19.040329;82-200;23.02.2020
4279;54.037853;19.044588;82-200;22.07.2020
4280;54.029060;19.038280;82-200;17.09.2017
4281;54.000060;16.978250;77-200;22.05.2017
4282;54.003230;16.981950;77-200;24.05.2018
4283;53.997100;16.967659;77-200;12.11.2019
4284;54.561000;17.733000;84-351;07.05.2017
4285;54.217480;19.112587;82-100;23.09.2018
4286;53.759170;19.198513;82-550;01.02.2018
4287;54.258373;18.672852;83-000;11.07.2019
4288;54.259914;18.637554;83-000;08.01.2019
4289;54.541020;17.736115;84-300;24.02.2021
4290;54.351090;18.587824;80-126;13.05.2017
4291;54.499720;18.508604;81-649;26.07.2019
4292;54.259480;18.650768;83-000;24.02.2017
4293;54.264440;18.664000;83-000;09.06.2020
4294;54.172626;18.698332;83-032;13.01.2019
4295;54.715600;18.409508;84-100;02.11.2020
4296;54.717773;18.390932;84-100;16.01.2020
4297;54.718540;18.413712;84-100;01.06.2017
4298;54.450157;18.553885;81-817;20.06.2017
4299;53.731020;18.931740;82-500;21.07.2019
4300;54.603344;18.355026;84-240;30.04.2018
4301;54.086823;18.797108;83-110;02.03.2019
4302;54.270270;18.626158;83-000;17.03.2018
4303;54.297794;18.593700;80-180;27.06.2018
4304;54.402565;18.610890;80-462;15.08.2017
4305;53.699043;17.574545;89-600;08.10.2020
4306;54.529793;18.496681;81-232;24.08.2020
4307;54.610800;18.229528;84-200;12.03.2018
4308;53.741177;17.513052;89-606;10.05.2017
4309;54.339863;18.619019;80-807;15.10.2017
