service_key;service_variant_price
35785;50.00
35797;60.00
35807;40.00
35818;30.00
35826;10.00
35835;10.00
35843;20.00
35854;20.00
35863;30.00
35875;300.00
35883;15.00
35884;15.00
35885;15.00
35894;17.00
35895;17.00
35906;18.00
35907;18.00
35920;5.00
35932;
35941;
35951;
35961;25.00
35974;20.00
35985;5.00
36006;5.00
36017;5.00
36032;10.00
36048;30.00
36057;15.00
36073;5.00
36084;10.00
36096;25.00
36107;25.00
36120;25.00
36131;35.00
36148;15.00
36161;12.00
36174;20.00
36187;25.00
36205;35.00
36217;35.00
36228;25.00
36244;25.00
36258;55.00
36268;65.00
36280;60.00
36290;55.00
36299;15.00
36319;
36331;99.00
36342;25.00
36353;15.00
36365;15.00
36374;10.00
36384;15.00
36398;20.00
36409;15.00
36418;70.00
36427;25.00
36428;25.00
36429;25.00
36430;25.00
36431;25.00
36440;9.00
36441;9.00
36462;40.00
36477;40.00
36489;35.00
36500;35.00
36512;10.00
36523;40.00
36531;20.00
36543;16.00
36555;18.00
36566;20.00
36575;20.00
36584;20.00
36593;25.00
36603;10.00
36614;18.00
36628;10.00
36643;10.00
36657;15.00
36668;25.00
36689;10.00
36702;10.00
36725;25.00
36742;15.00
36756;30.00
36757;30.00
36758;26.00
36759;26.00
36760;26.00
36761;24.00
36762;30.00
36763;26.00
36764;26.00
36765;26.00
36775;30.00
36776;30.00
36777;35.00
36787;45.00
36788;45.00
36789;50.00
36790;45.00
36791;45.00
36799;15.00
36800;15.00
36801;15.00
36802;12.00
36803;15.00
36804;15.00
36814;18.00
36815;20.00
36816;20.00
36817;15.00
36818;12.00
36819;18.00
36820;15.00
36821;18.00
36822;18.00
36832;10.00
36833;10.00
36856;5.00
36870;15.00
36884;19.00
36914;23.00
36933;20.00
36951;20.00
36970;50.00
36996;55.00
37006;25.00
37019;35.00
37038;15.00
37046;30.00
37054;25.00
37063;25.00
37073;25.00
37082;85.00
37090;95.00
37098;60.00
37108;120.00
37117;55.00
37133;60.00
37257;60.00
37149;45.00
37159;99.00
37160;50.00
37174;50.00
37192;95.00
37193;99.00
37194;150.00
37204;50.00
37215;30.00
37216;35.00
37217;40.00
37218;35.00
37219;40.00
37220;35.00
37221;35.00
37222;35.00
37223;30.00
37234;70.00
37244;60.00
37255;95.00
37256;60.00
37258;50.00
37267;25.00
37276;45.00
37284;40.00
37293;35.00
37306;30.00
37307;
37319;20.00
37329;15.00
37341;10.00
37353;50.00
37364;5.00
37374;10.00
37385;10.00
37399;10.00
37445;15.00
37454;27.00
37455;23.00
37456;23.00
37457;23.00
37458;25.00
37482;25.00
37494;35.00
37507;25.00
37526;15.00
37544;15.00
37564;25.00
37580;55.00
37594;40.00
37619;30.00
37632;40.00
37644;20.00
37656;30.00
37666;30.00
37673;55.00
37684;70.00
37696;40.00
37703;50.00
37725;15.00
37741;22.00
37772;85.00
37799;50.00
37822;40.00
37845;55.00
37859;35.00
37860;35.00
37872;70.00
37882;60.00
37883;50.00
37899;20.00
37900;20.00
37901;20.00
37902;20.00
37910;40.00
37918;35.00
37919;30.00
37927;40.00
37928;40.00
37929;40.00
37930;40.00
37931;40.00
37932;40.00
37939;99.00
37946;15.00
37957;10.00
37967;15.00
37983;50.00
37992;35.00
38009;10.00
38031;8.00
38040;100.00
38053;25.00
38061;20.00
38073;40.00
38085;15.00
38086;8.00
38087;8.00
38088;12.00
38089;12.00
38090;8.00
38091;8.00
38092;15.00
38102;15.00
38103;15.00
38104;8.00
38105;8.00
38106;10.00
38107;10.00
38120;12.00
38121;12.00
38122;15.00
38123;15.00
38124;12.00
38135;22.00
38136;21.00
38137;20.00
38148;20.00
38158;20.00
38169;25.00
38180;100.00
38192;120.00
38203;150.00
38214;
38225;
38236;16.50
38237;15.00
38238;15.00
38239;15.00
38249;10.00
38250;12.00
38262;20.00
38263;20.00
38264;22.00
38284;40.00
38301;25.00
38311;15.00
38318;6.00
38326;10.00
38338;22.00
38351;50.00
38359;30.00
38366;40.00
38375;8.00
38385;5.00
38396;5.00
38411;8.00
38438;15.00
38445;6.00
38454;5.00
38467;5.00
38484;12.00
38503;12.00
38523;15.00
38536;22.00
38548;25.00
38560;18.00
38573;
38574;
38575;
38576;
38577;
38578;
38590;0.50
38610;
38634;
38658;30.00
38659;32.00
38660;30.00
38679;18.00
38690;12.00
38714;75.00
38715;55.00
38716;85.00
38728;50.00
38739;25.00
38758;20.00
38771;30.00
38786;25.00
38796;25.00
38809;15.00
38823;10.00
38838;35.00
38854;25.00
38865;50.00
38884;120.00
38897;45.00
38909;25.00
38923;10.00
38934;30.00
38946;30.00
38958;25.00
38978;15.00
38995;18.00
39020;18.00
39036;6.00
39049;5.00
39068;5.00
39086;10.00
39098;15.00
39111;25.00
39123;15.00
39137;20.00
39153;20.00
39168;25.00
39184;20.00
39204;10.00
39219;10.00
39236;99.00
39250;40.00
39258;40.00
39283;15.00
39304;5.00
39315;5.00
39329;10.00
39349;40.00
39364;25.00
39381;30.00
39395;180.00
39407;15.95
39408;16.95
39409;15.95
39419;29.95
39420;28.95
39431;39.95
39432;44.95
39441;34.95
39442;29.95
39482;55.00
39495;99.00
39507;50.00
39525;40.00
39542;17.00
39543;17.00
39544;15.00
39545;15.00
39546;20.00
39560;18.00
39561;15.00
39562;13.00
39563;13.00
39575;13.00
39576;12.00
39577;18.00
39578;12.00
39590;10.00
39591;11.00
39592;17.00
39593;12.00
39604;18.00
39605;25.00
39606;17.00
39607;17.00
39622;15.00
39623;15.00
39636;3.00
39637;3.00
39649;5.00
39650;7.00
39663;8.00
39674;5.00
39705;5.00
39724;25.00
39736;40.00
39748;60.00
39761;80.00
39779;60.00
39836;25.00
39847;20.00
39861;5.00
39872;15.00
39873;15.00
39885;75.00
39908;100.00
39924;55.00
39943;65.00
39961;20.00
39962;15.00
39963;15.00
39964;15.00
39965;25.00
39966;25.00
39967;25.00
39968;15.00
39969;25.00
39970;25.00
39971;20.00
39972;15.00
39973;30.00
39974;15.00
39975;27.00
39976;30.00
39977;15.00
39978;15.00
39979;20.00
39980;15.00
39981;15.00
39982;15.00
39983;15.00
39984;15.00
39985;15.00
39986;20.00
39987;15.00
40011;15.00
40012;13.00
40013;12.00
40014;10.00
40015;15.00
40016;15.00
40017;12.00
40018;10.00
40019;15.00
40020;10.00
40021;10.00
40033;13.00
40034;10.00
40035;13.00
40036;15.00
40037;10.00
40038;10.00
40039;10.00
40040;10.00
40041;10.00
40042;15.00
40043;10.00
40044;10.00
40045;15.00
40046;15.00
40061;10.00
40062;10.00
40063;15.00
40064;10.00
40065;8.00
40066;10.00
40067;15.00
40068;10.00
40069;10.00
40070;10.00
7092202;125.00
7092203;100.00
7092204;110.00
7092205;120.00
7092206;105.00
7092207;115.00
7092208;90.00
7092209;100.00
7092210;50.00
7092211;55.00
7092212;60.00
7092213;28.00
7092214;30.00
40108;15.00
40121;50.00
40140;15.00
40141;20.00
40142;15.00
40143;15.00
40144;15.00
40145;20.00
40146;15.00
40147;15.00
40148;25.00
40149;15.00
40150;15.00
40151;15.00
40152;25.00
40153;25.00
40154;25.00
40155;15.00
40156;20.00
40157;15.00
40158;25.00
40159;30.00
40207;18.00
40208;15.00
40209;18.00
40210;22.00
40211;15.00
40212;23.00
40213;23.00
40214;20.00
40215;20.00
40216;20.00
40217;20.00
40218;15.00
40219;15.00
40220;15.00
40221;18.00
40245;15.00
40246;15.00
40247;15.00
40261;20.00
40268;17.00
40269;15.00
40270;17.00
40271;15.00
40272;15.00
40273;15.00
40274;15.00
40275;15.00
40276;15.00
40277;15.00
40278;15.00
40285;
40293;30.00
40301;
40314;25.00
40335;25.00
40343;40.00
40351;99.00
40359;30.00
40369;10.00
40379;35.00
40390;10.00
40399;15.00
40413;30.00
40427;35.00
40444;48.00
40459;38.00
40471;48.00
40484;38.00
40494;25.00
40504;40.00
40515;15.00
40523;20.00
40532;45.00
40544;30.00
40560;350.00
40572;175.00
40579;35.00
40586;25.00
40593;25.00
40594;50.00
40601;25.00
40602;30.00
40609;25.00
40622;5.00
40634;20.00
40674;15.00
40675;20.00
40693;
40701;70.00
40709;200.00
40718;85.00
40719;50.00
40732;30.00
40739;50.00
40745;20.00
40752;160.00
40759;140.00
40768;30.00
40769;30.00
40770;25.00
40771;30.00
40772;30.00
40773;30.00
40774;30.00
40775;25.00
40776;25.00
40777;30.00
40778;25.00
40779;25.00
40780;30.00
40781;30.00
40782;30.00
40783;30.00
40784;30.00
40785;25.00
40786;30.00
40787;30.00
40788;25.00
40797;50.00
40806;18.00
40807;18.00
40808;18.00
40809;18.00
40816;10.00
40824;10.00
40832;80.00
40833;55.00
40839;
40847;15.00
40855;10.00
40886;99.00
40896;99.00
40905;10.00
40913;40.00
40914;35.00
40915;35.00
40916;35.00
40917;42.00
40918;35.00
40926;35.00
40933;50.00
40943;15.00
40951;
40957;40.00
40963;35.00
40972;30.00
40981;35.00
40990;60.00
40998;20.00
41005;15.00
41014;20.00
41027;30.00
41035;
41036;
41045;
41046;
41047;
41057;5.00
41058;5.00
41059;5.00
41060;5.00
41061;5.00
41070;30.00
41079;35.00
41123;15.00
41168;20.00
41186;
41198;10.00
41199;10.00
41200;10.00
41201;10.00
41202;10.00
41223;5.00
41224;8.00
41225;15.00
41226;15.00
41227;15.00
41228;15.00
41229;15.00
41230;8.00
41241;12.00
41263;10.00
41272;10.00
41287;15.00
41312;3.00
41331;10.00
41347;15.00
41356;25.00
41421;
41430;150.00
41444;10.00
41454;
41509;20.00
41527;18.50
41571;21.50
41582;23.50
41590;20.00
41599;999.00
41606;45.00
41614;20.00
41621;40.00
41628;20.00
41636;25.00
41642;50.00
41648;20.00
41656;20.00
41662;30.00
41672;12.00
41679;18.00
41686;10.00
41693;12.00
41700;9.00
41707;150.00
41744;10.00
41752;10.00
41753;10.00
41754;10.00
41755;10.00
41756;10.00
41766;10.00
41775;30.00
41783;30.00
41794;200.00
41803;17.00
41804;17.00
41805;17.00
41806;17.00
41807;17.00
41815;
41822;99.00
41830;30.00
41831;35.00
41841;40.00
41842;35.00
41887;40.00
41894;45.00
41906;45.00
41930;
41988;250.00
41996;3.00
42009;10.00
42028;20.00
42029;20.00
42030;15.00
42031;20.00
42032;20.00
42033;15.00
42034;15.00
42035;15.00
42036;15.00
42037;15.00
42038;20.00
42039;20.00
42047;25.00
42056;
42064;10.00
42065;10.00
42066;15.00
42067;12.00
42068;10.00
42069;10.00
42078;40.00
42085;50.00
42093;70.00
42103;90.00
42110;30.00
42118;40.00
42125;30.00
42131;25.00
42139;5.00
42147;
42176;30.00
42187;15.00
42210;10.00
42233;20.00
42256;30.00
42264;30.00
42275;25.00
42284;40.00
42301;45.00
42308;50.00
42320;15.00
42338;15.00
42353;60.00
42372;
42373;
42374;
42375;
42376;
42377;
42378;
42379;
42380;
42381;
42396;15.00
42397;20.00
42398;20.00
42399;20.00
42400;15.00
42401;20.00
42421;15.00
42422;15.00
42423;15.00
42424;15.00
42425;15.00
42426;15.00
42441;15.00
42442;15.00
42443;15.00
42444;15.00
42445;15.00
42446;13.00
42447;13.00
42448;15.00
42449;13.00
42461;280.00
42477;120.00
42492;
42503;17.00
42518;22.00
42529;30.00
42539;30.00
42548;
42575;
42582;
42589;15.00
42597;13.00
42598;13.00
42610;18.00
42622;6.00
42632;18.00
42639;15.00
42647;18.00
42655;20.00
42664;23.00
42674;24.00
42685;37.00
42696;60.00
42704;50.00
42712;40.00
42721;14.00
42730;35.00
42739;25.00
42748;95.00
42749;95.00
42759;5.00
42771;5.00
42780;3.00
42795;10.00
42796;10.00
42812;3.00
42845;30.00
42858;10.00
42859;10.00
42860;10.00
42861;10.00
42862;10.00
42882;10.00
42883;10.00
42884;10.00
42885;10.00
42886;10.00
42887;10.00
42900;10.00
42901;10.00
42910;10.00
42911;10.00
42912;10.00
42913;10.00
42914;10.00
42915;10.00
42916;10.00
42924;15.00
42933;6.00
42940;6.00
42947;10.00
42957;15.00
42958;
42969;25.00
42970;
42981;225.00
42982;
42999;
43000;10.00
43008;50.00
43015;30.00
43016;50.00
43022;50.00
43023;30.00
43029;60.00
43036;
43043;
43052;99.00
43068;26.95
43069;28.95
43084;99.00
43096;99.00
43097;10.00
43112;50.00
43125;35.00
43144;15.00
43145;12.00
43146;20.00
43147;17.00
43156;
43167;50.00
43179;99.00
43190;8.00
43191;
43192;
43200;50.00
43211;5.00
43220;30.00
43229;30.00
43238;
43250;45.00
43261;25.00
43271;35.00
43280;5.00
43292;
43302;20.00
43313;33.00
43324;36.00
43331;21.00
43341;27.00
43356;15.00
43374;10.00
43389;25.00
43401;35.00
43415;30.00
43430;25.00
43443;25.00
43455;16.00
43468;25.00
43469;35.00
43479;10.00
43491;10.00
43499;10.00
43510;10.00
43520;35.00
43521;30.00
43522;45.00
43531;15.00
43541;10.00
43551;25.00
43562;30.00
43571;25.00
43581;50.00
43582;35.00
43583;40.00
43596;25.00
43609;35.00
43624;18.00
43639;10.00
43647;5.00
43656;50.00
43666;10.00
43678;25.00
43687;20.00
43696;21.00
43703;23.00
43710;0.50
43711;0.50
43720;15.00
43731;10.00
43740;20.00
43747;5.00
43755;35.00
43765;26.00
43774;250.00
43783;250.00
43793;350.00
43804;15.00
43814;25.00
43825;50.00
43826;50.00
43835;75.00
43846;35.00
43847;35.00
43872;50.00
43873;50.00
43895;70.00
43914;75.00
43924;20.00
43934;10.00
43943;10.00
43960;179.00
43989;15.00
43997;20.00
44005;12.00
44014;18.00
44023;100.00
44035;35.00
44045;20.00
44056;25.00
44065;39.00
44075;15.00
44084;35.00
44094;55.00
44102;22.00
44110;15.00
44117;25.00
44124;35.00
44131;22.00
44139;13.00
44150;8.00
44157;10.00
44164;40.00
44172;35.00
44186;35.00
44200;15.00
44212;25.00
44220;15.00
44230;45.00
44240;120.00
44249;120.00
44260;40.00
44261;40.00
44268;50.00
44269;50.00
44279;10.00
44280;5.00
44281;10.00
44282;5.00
44294;25.00
44295;25.00
44308;15.00
44316;
44317;
44329;60.00
44330;55.00
44339;30.00
44352;10.00
44360;35.00
44368;45.00
44376;40.00
44384;35.00
44394;20.00
44403;50.00
44422;8.00
44436;8.00
44451;8.00
44465;120.00
44474;105.00
44484;125.00
44523;120.00
44536;140.00
44548;35.00
44569;55.00
44576;
44583;20.00
44595;15.00
44596;15.00
44597;15.00
44598;18.00
44608;50.00
44620;65.00
44632;75.00
44643;270.00
44653;20.00
44663;25.00
44675;45.00
44688;35.00
44698;50.00
44708;10.00
44717;35.00
44733;20.00
44745;14.00
44764;50.00
44775;
44791;20.00
44803;30.00
44813;10.00
44828;50.00
44836;399.00
44846;399.00
44847;399.00
44859;399.00
44868;300.00
44876;200.00
44885;30.00
44901;
44910;30.00
44921;10.00
44932;99.00
44941;35.00
44952;55.00
44964;45.00
44976;65.00
44986;28.00
44995;19.00
45004;15.00
45012;25.00
45021;10.00
45032;10.00
45041;10.00
45052;21.00
45061;18.00
45066;27.00
45077;18.00
45093;18.00
45102;6.00
45108;7.80
45116;10.80
45128;9.00
45129;9.00
45138;10.50
45148;12.00
45157;13.50
45171;15.00
45188;16.50
45203;35.00
45215;4.80
45229;6.00
45242;7.50
45261;4.80
45270;6.30
45277;4.80
45289;6.30
45296;9.00
45305;12.00
45319;12.00
45328;16.50
45337;6.00
45344;9.00
45352;
45369;35.00
45378;45.00
45388;40.00
45411;30.00
45412;30.00
45430;65.00
45448;
45461;50.00
45470;50.00
45487;60.00
45497;45.00
45505;40.00
45515;60.00
45524;45.00
45531;75.00
45538;45.00
45545;99.00
45552;15.00
45553;14.00
45554;12.00
45555;12.00
45562;13.00
45563;12.00
45564;12.00
45571;12.00
45572;12.00
45579;18.00
45586;20.00
45596;9.00
45605;10.50
45612;9.00
45619;12.00
45625;10.80
45639;13.80
45653;16.80
45668;12.00
45682;14.00
45699;15.00
45713;17.50
45722;18.00
45728;21.00
45735;21.00
45741;24.50
45748;28.00
45756;18.00
45764;18.00
45769;12.00
45777;12.00
45786;7.00
45794;14.00
45802;11.90
45819;24.50
45838;22.40
45861;21.00
45873;25.00
45882;35.00
45890;16.80
45897;22.80
45907;99.00
45915;40.00
45916;60.00
45926;40.00
45927;30.00
45928;30.00
45936;20.00
45943;12.50
45950;50.00
45962;15.00
45963;20.00
45975;40.00
45976;50.00
45985;50.00
45986;100.00
45995;35.00
45996;25.00
46008;20.00
46018;20.00
46026;20.00
46032;40.00
46040;30.00
46045;87.00
46050;75.00
46063;65.00
46072;25.00
46078;10.00
46086;70.00
46094;5.00
46102;3.00
46111;25.00
46122;35.00
46130;45.00
46138;55.00
46149;10.00
46158;50.00
46159;50.00
46160;50.00
46170;
46179;
46185;
46196;30.00
46203;
46210;
46217;40.00
46224;20.00
46234;40.00
46243;30.00
46254;30.00
46264;25.00
46272;15.00
46290;20.00
46303;25.00
46320;35.00
46350;10.00
46404;8.00
46416;8.00
46435;30.00
46443;15.00
46458;12.00
46465;50.00
46474;8.00
46481;8.00
46489;8.00
46494;15.00
46500;15.00
46507;20.00
46514;20.00
46523;10.00
46530;22.00
46538;6.00
46547;12.00
46555;
46563;35.00
46598;25.00
46629;20.00
46646;25.00
46661;25.00
46675;25.00
46690;35.00
46704;25.00
46715;20.00
46732;20.00
46746;20.00
46756;20.00
46769;25.00
46791;25.00
46804;38.99
46819;38.99
46832;38.99
46843;40.00
46856;45.00
46880;50.00
46893;55.00
46907;55.00
46927;60.00
46941;70.00
46956;80.00
46964;90.00
46972;120.00
46979;15.00
46990;20.00
47003;25.00
47013;40.00
47021;60.00
47030;30.00
47038;30.00
47045;20.00
47055;40.00
47062;40.00
47073;25.00
47089;30.00
47102;10.00
47109;5.00
47116;8.00
47123;20.00
47130;35.00
47136;15.00
47157;30.00
47168;15.00
47169;20.00
47178;15.00
47187;25.00
47198;10.00
47206;25.00
47213;15.00
47222;99.00
47228;35.00
47238;35.00
47249;30.00
47258;25.00
47270;99.00
47280;99.00
47289;25.00
47302;40.00
47313;250.00
47323;250.00
47334;100.00
47345;60.00
47355;12.00
47363;15.00
47373;20.00
47383;20.00
47394;15.00
47404;45.00
47411;45.00
47420;35.00
47430;25.00
47439;100.00
47451;80.00
47464;65.00
47474;50.00
47486;30.00
47496;10.00
47504;10.00
47518;85.00
47529;40.00
47538;55.00
47548;15.00
47558;15.00
47572;20.00
47598;25.00
47620;30.00
47632;20.00
47644;45.00
47655;50.00
47666;55.00
47678;60.00
47693;45.00
47710;60.00
47727;80.00
47741;70.00
47782;50.00
47783;40.00
47784;60.00
47804;60.00
47805;40.00
47806;50.00
47818;30.00
47828;30.00
47843;25.00
47866;35.00
47874;25.00
47882;15.00
47890;30.00
47908;
47916;14.00
47924;10.00
47932;7.00
47946;5.00
47954;15.00
47962;15.00
47963;15.00
47964;15.00
47972;15.00
47973;15.00
47974;13.00
47975;13.00
47976;15.00
47984;10.00
48000;20.00
48001;20.00
48002;20.00
48003;18.00
48004;20.00
48012;10.00
48013;10.00
48014;10.00
48023;13.00
48046;15.00
48047;15.00
48055;25.00
48063;99.00
48071;40.00
48072;175.00
48073;300.00
48074;550.00
48082;
48097;99.00
48105;25.00
48113;19.50
48121;
48136;25.00
48146;65.00
48170;5.00
48193;20.00
48231;30.00
48282;25.00
48295;10.00
48313;35.00
48324;30.00
48340;20.00
48350;18.00
48364;10.00
48365;
172219;35.00
7092251;35.00
7092252;35.00
172221;35.00
172220;40.00
48394;
48395;
48396;
48397;30.00
48433;15.00
48434;15.00
48482;25.00
48492;25.00
48528;50.00
48542;35.00
48555;60.00
48563;70.00
48572;40.00
48588;25.00
48596;19.50
48597;19.50
48602;25.00
48603;25.00
48616;45.00
48617;45.00
48627;65.00
48636;
48647;30.00
48661;99.00
48676;20.00
48690;35.00
48691;35.00
48692;35.00
48703;45.00
48704;45.00
48705;45.00
48715;55.00
48716;55.00
48717;55.00
48725;99.00
48733;99.00
48741;15.00
48750;20.00
48758;30.00
48767;45.00
48775;55.00
48785;65.00
48796;85.00
48807;20.00
48816;15.00
48826;99.00
48835;25.00
48843;170.00
48853;
48863;5.00
48889;
48890;
48900;5.00
48912;5.00
48922;3.00
48930;3.00
48939;25.00
48952;15.00
48963;10.00
48974;
48986;
48987;2.50
48998;30.00
49009;40.00
49022;45.00
49033;14.00
49041;12.00
49049;15.00
49058;7.00
49069;10.00
49080;17.00
49090;17.00
49098;12.00
49106;15.00
49114;99.00
49123;25.00
49130;40.00
49136;50.00
49144;20.00
49157;5.00
49167;99.00
49175;36.00
49187;56.00
49197;60.00
49208;
49221;5.00
49230;25.00
49231;25.00
49240;2.50
49251;20.00
49263;22.00
49264;25.00
49265;25.00
49276;25.00
49285;25.00
49295;20.00
49303;16.00
49311;45.00
49320;40.00
49329;35.00
49337;15.00
49347;20.00
49356;25.00
49368;25.00
49379;50.00
49386;25.00
49393;250.00
49401;30.00
49409;45.00
49420;60.00
49428;80.00
49435;70.00
49441;100.00
49451;
49460;20.00
49474;50.00
49484;
49497;25.00
49506;25.00
49507;25.00
49508;25.00
49509;25.00
49516;23.00
49517;23.00
49518;23.00
49527;25.00
49528;25.00
49539;45.00
49540;45.00
49541;45.00
49542;45.00
49543;45.00
49544;45.00
49551;50.00
49552;50.00
49562;35.00
49563;35.00
49564;35.00
49565;35.00
49566;35.00
49573;40.00
49574;40.00
49575;40.00
49576;40.00
49577;40.00
49584;60.00
49592;40.00
49599;50.00
49608;55.00
49616;50.00
49626;55.00
49634;2.00
49635;2.00
49644;4.00
49677;10.00
49690;15.00
49691;15.00
49706;0.20
49715;5.00
49725;45.00
49726;45.00
49735;50.00
49736;50.00
49747;50.00
49748;50.00
49749;50.00
49760;50.00
49770;55.00
49778;45.00
49786;55.00
49795;35.00
49796;40.00
49797;35.00
49798;40.00
49799;35.00
49800;40.00
49801;40.00
49802;40.00
49810;40.00
49811;45.00
49812;40.00
49813;45.00
49820;40.00
49828;45.00
49829;50.00
49838;40.00
49839;40.00
49848;45.00
49857;40.00
49858;40.00
49865;45.00
49872;40.00
49873;40.00
49880;45.00
49888;
49895;70.00
49904;45.00
49915;55.00
49927;80.00
49943;55.00
49951;60.00
49960;45.00
49972;90.00
49982;75.00
49995;8.00
50004;9.00
50024;
50035;15.00
50048;9.00
50063;23.00
50064;23.00
50075;45.00
50084;50.00
50096;28.00
50107;30.00
50118;28.00
50128;30.00
50136;28.00
50137;28.00
50138;28.00
50139;28.00
50145;33.00
50155;4.00
50166;60.00
50177;50.00
50185;40.00
50201;30.00
50210;15.00
50218;15.00
50226;10.00
50227;15.00
50238;2.00
50246;20.00
50247;25.00
50260;6.00
50272;5.00
50284;20.00
50296;20.00
50307;5.00
50319;10.00
50330;15.00
50342;29.00
50353;39.00
50364;12.00
50376;22.00
50388;32.00
50400;20.00
50412;10.00
50423;8.00
50435;9.00
50448;12.00
50465;22.00
50477;15.00
50488;5.00
50500;8.00
50511;9.00
50525;10.00
50534;17.00
50542;19.00
50551;20.00
50560;29.00
50569;35.00
50577;10.00
50585;20.00
50592;28.00
50611;32.00
50620;15.00
50627;20.00
50633;8.00
50641;5.00
50648;40.00
50654;35.00
50660;18.00
50667;22.00
50674;40.00
50675;45.00
50676;
50677;40.00
50686;10.00
50687;10.00
50695;40.00
50703;99.00
50711;10.00
50712;25.00
50719;70.00
50720;50.00
50727;20.00
50734;35.00
50741;38.00
50750;40.00
50761;15.00
50769;20.00
50777;25.00
50786;40.00
50796;35.00
50804;35.00
50811;35.00
50818;50.00
50826;40.00
50834;40.00
50843;
50855;30.00
50864;20.00
50874;15.00
50882;40.00
50890;8.00
50891;8.00
50892;8.00
50893;8.00
50894;8.00
50895;8.00
50896;8.00
50897;8.00
50898;8.00
50899;8.00
50900;8.00
50901;8.00
50910;20.00
50920;8.00
50921;8.00
50922;8.00
50923;8.00
50924;8.00
50925;8.00
50926;8.00
50934;8.00
50935;8.00
50936;8.00
50937;8.00
50938;8.00
50939;8.00
50940;8.00
50958;8.00
50959;8.00
50960;8.00
50961;8.00
50962;8.00
50963;8.00
50964;8.00
50965;8.00
50966;8.00
50983;5.00
50984;5.00
50991;5.00
51000;8.00
51001;8.00
51002;8.00
51010;180.00
51048;
51064;
51079;
51110;17.00
51111;17.00
51112;17.00
51113;16.00
51114;17.00
51115;17.00
51116;17.00
51131;
51147;15.00
51159;10.00
51172;10.00
51184;
51194;15.00
51209;50.00
51235;8.00
51236;8.00
51237;8.00
51248;8.00
51257;85.00
51268;25.00
51277;8.00
51278;8.00
51279;8.00
51280;8.00
51281;8.00
51282;8.00
51283;8.00
51284;8.00
51285;8.00
51293;30.00
51302;30.00
51311;25.00
51319;20.00
51327;30.00
51335;15.00
51343;8.00
51344;8.00
51345;8.00
51357;5.00
51365;99.00
51373;35.00
51374;45.00
51382;35.00
51390;20.00
51399;8.00
51407;20.00
51415;99.00
51423;22.00
51424;25.00
51425;25.00
51426;25.00
51427;25.00
51428;25.00
51429;23.00
51430;25.00
51439;30.00
51440;27.00
51441;30.00
51442;30.00
51443;30.00
51444;30.00
51445;23.00
51446;30.00
51458;7.00
51459;7.00
51460;7.00
51461;7.00
51462;7.00
51463;7.00
51464;7.00
51479;10.00
51480;10.00
51481;8.00
51482;12.00
51491;30.00
51492;30.00
51502;30.00
51511;30.00
51520;45.00
51529;25.00
51537;35.00
51544;40.00
51553;30.00
51561;
51572;15.00
51581;30.00
51588;45.00
51596;35.00
51603;35.00
51612;15.00
51735;25.00
51622;
51632;30.00
51653;20.00
51663;35.00
51672;15.00
51673;15.00
51674;15.00
51680;20.00
51689;10.00
51696;20.00
51703;5.00
51711;10.00
51718;30.00
51727;23.00
51736;25.00
51745;15.00
51746;15.00
51747;15.00
51748;12.00
51757;30.00
51765;80.00
51766;80.00
51774;200.00
51775;200.00
51776;200.00
51784;100.00
51785;100.00
51786;350.00
51787;100.00
51788;350.00
51789;350.00
51790;350.00
51808;120.00
51809;120.00
51810;120.00
51811;120.00
51828;
51829;40.00
51830;
51841;20.00
51842;
51843;
51850;12.00
51858;5.00
51874;14.00
51882;14.00
51891;8.00
51900;250.00
51912;280.00
51921;90.00
51938;40.00
51946;20.00
51956;50.00
51968;99.00
51976;150.00
51985;
51993;20.00
52002;
52021;35.00
52029;
52039;
52050;10.00
52060;23.00
52061;22.00
52062;25.00
52063;25.00
52064;29.00
52065;27.00
52066;25.00
52067;25.00
52068;25.00
52069;25.00
52070;25.00
52071;29.00
52072;23.00
52082;
52083;
52092;
52102;23.95
52103;22.95
52113;20.00
52122;10.00
52123;10.00
52132;5.00
52141;
52142;
52150;99.00
52159;280.00
52170;45.00
52171;45.00
52172;45.00
52180;
52188;
52196;
52204;
52212;
52222;13.00
52231;11.00
52239;10.00
52248;11.00
52256;9.00
52263;10.00
52270;15.00
52278;26.00
52287;5.00
52294;6.00
52302;30.00
52310;99.00
52318;40.00
52326;40.00
52334;30.00
52342;45.00
52350;35.00
52358;20.00
52369;15.00
52377;30.00
52400;15.00
52409;2.50
52418;35.00
172240;20.00
7092256;20.00
7092257;25.00
7092258;30.00
7040964;16.00
7092260;16.00
7040963;16.00
7040965;16.00
7092263;16.00
7079413;16.00
7040966;16.00
7040967;16.00
7092267;14.00
52441;25.00
52450;30.00
52458;30.00
52468;
52477;
52486;
52494;
52504;
52513;
52522;50.00
52532;50.00
52540;35.00
52551;40.00
52564;80.00
52575;20.00
52586;10.00
52596;20.00
52608;10.00
7092268;14.00
7092269;14.00
7092270;14.00
7092271;18.00
7092272;18.00
7040977;18.00
7040976;18.00
7040978;18.00
7092276;13.00
52626;99.00
7040983;26.00
7040982;26.00
52639;99.00
52654;20.00
52668;40.00
52678;44.00
52691;54.00
52701;17.00
52712;17.00
52720;20.00
52724;25.00
52732;23.00
52739;27.00
52747;45.00
52754;25.00
52762;10.00
52770;
52771;
52780;50.00
52781;50.00
52782;50.00
