business_key,business_id,status,effective_from,effective_till,city
9562663,3773,T,'2020-06-17 17:18:59.815','2020-06-23 15:41:20.677',Warsaw
9563533,3774,T,'2020-06-18 01:00:06.486','2020-06-26 21:33:22.874',Chicago
9582748,3774,E,'2020-06-26 21:33:22.874','2020-07-01 21:29:42.141',Chicago
9595397,3774,F,'2020-07-01 21:29:42.141','2020-07-31 21:29:00.589',Orlando
9655292,3774,F,'2020-07-31 21:29:00.589',,Orlando
9563091,3775,T,'2020-06-17 20:54:53.989','2020-06-26 20:58:22.901',Warsaw
9582654,3775,E,'2020-06-26 20:58:22.901','2020-07-01 20:59:42.168',Chicago
9595344,3775,F,'2020-07-01 20:59:42.168','2020-07-31 20:59:00.591',Warsaw
9563443,3776,T,'2020-06-18 00:13:25.841','2020-06-21 13:15:11.349',Warsaw
9563439,3777,S,'2020-06-18 00:11:18.313','2020-06-18 00:44:20.359',Chicago
9563497,3777,T,'2020-06-18 00:44:20.359','2020-06-22 10:51:10.505',Orlando
9571702,3777,E,'2020-06-22 10:51:16.778','2020-06-27 10:53:23.089',Chicago
9583755,3777,F,'2020-06-27 10:53:23.089','2020-07-01 15:19:42.100',Chicago
9676872,3777,F,'2020-08-01 15:19:00.759','2020-08-06 05:44:34.159',Orlando
9687717,3777,F,'2020-08-06 05:44:34.159',,Warsaw
9564858,3778,T,'2020-06-18 16:57:06.836','2020-06-19 02:32:31.466',Chicago
9565006,3779,T,'2020-06-18 17:40:24.913','2020-06-27 18:28:23.230',Warsaw
9597361,3779,F,'2020-07-02 18:28:04.127','2020-08-01 18:29:00.733',Chicago
9678006,3779,F,'2020-08-01 18:29:00.733',,Warsaw
9565119,3780,T,'2020-06-18 19:35:26.399','2020-06-27 19:38:23.276',
9597510,3780,F,'2020-07-02 19:38:04.157','2020-07-02 19:58:17.057',Orlando
9597553,3780,P,'2020-07-02 19:58:17.057','2020-08-06 23:51:57.410',Chicago
9566573,3781,T,'2020-06-19 09:57:28.279','2020-06-19 16:02:05.919',Chicago
9566835,3781,P,'2020-06-19 16:02:05.919','2020-07-08 09:09:57.315',Chicago
9566403,3782,T,'2020-06-19 10:45:53.820','2020-06-28 10:48:23.513',Cracow
9585367,3782,E,'2020-06-28 10:48:23.513','2020-06-30 21:35:55.258',Warsaw
9566404,3783,S,'2020-06-19 10:43:48.208','2020-06-20 01:00:07.244',Orlando
9567783,3783,T,'2020-06-20 01:00:07.244','2020-06-28 23:03:23.647',Warsaw
9600004,3783,F,'2020-07-03 23:03:04.484','2020-08-02 23:04:00.896',Orlando
9566574,3784,T,'2020-06-19 11:35:48.854','2020-06-28 11:53:23.498',Cracow
9585410,3784,E,'2020-06-28 11:53:23.498','2020-07-03 11:53:04.303',Chicago
9598935,3784,F,'2020-07-03 11:53:04.303','2020-08-02 11:54:00.813',Cracow
9594933,3785,T,'2020-07-01 17:44:47.138','2020-07-10 17:31:23.066',Cracow
9623640,3785,F,'2020-07-15 17:34:05.741','2020-08-27 06:00:00.527',Cracow
9725468,3785,F,'2020-08-27 06:00:00.527',,Orlando
9585534,3786,E,'2020-06-28 13:13:23.577','2020-07-03 13:13:04.357',Orlando
9599076,3786,F,'2020-07-03 13:13:04.357','2020-07-07 05:27:08.189',Cracow
9605681,3786,P,'2020-07-07 05:27:08.189','2020-08-08 05:27:18.290',Warsaw
9691469,3786,O,'2020-08-08 05:27:18.290','2020-08-16 01:00:00.027',Warsaw
9703501,3786,L,'2020-08-16 01:00:00.027','2020-09-17 13:15:42.339',Warsaw
9755059,3786,R,'2020-09-17 13:15:42.339',,Cracow
9567084,3787,T,'2020-06-19 13:28:46.945','2020-06-28 13:43:23.561',Chicago
9599150,3787,F,'2020-07-03 13:43:04.325','2020-08-02 13:44:00.839',Chicago
9678720,3787,F,'2020-08-02 13:44:00.839',,Warsaw
9585916,3790,F,'2020-06-28 18:58:23.611','2020-07-01 15:19:43.929',Warsaw
9567439,3791,S,'2020-06-19 21:13:37.276','2020-06-19 22:33:20.796',Warsaw
9574219,3791,P,'2020-06-23 12:21:01.311','2020-07-09 08:39:05.839',Cracow
9567785,3792,T,'2020-06-19 21:21:30.481','2020-06-28 21:28:23.652',Warsaw
9599857,3792,F,'2020-07-03 21:28:04.446','2020-08-02 21:29:00.888',Chicago
9679087,3792,F,'2020-08-02 21:29:00.888',,Warsaw
9586280,3793,E,'2020-06-28 23:08:23.692','2020-07-03 17:14:59.435',Orlando
9567544,3794,S,'2020-06-19 22:27:45.173','2020-06-19 22:39:22.349',Warsaw
9599962,3795,F,'2020-07-03 22:33:04.453','2020-08-02 22:34:00.891',
9567646,3797,S,'2020-06-19 22:59:47.553','2020-06-20 19:00:36.809',Chicago
9590650,3825,E,'2020-06-30 15:19:57.971','2020-07-05 15:23:04.983',Orlando
9571191,3797,P,'2020-06-22 02:10:28.220','2020-07-22 01:52:38.693',Orlando
9635136,3797,O,'2020-07-22 01:52:38.693','2020-07-22 15:01:49.219',Orlando
9567976,3799,S,'2020-06-20 02:56:07.091','2020-06-20 03:02:49.955',Chicago
9586641,3799,E,'2020-06-29 03:03:23.802','2020-07-04 03:03:04.538',Warsaw
9738871,3799,O,'2020-09-04 20:36:31.887','2020-09-06 06:46:32.031',Orlando
9569490,3801,P,'2020-06-21 00:54:22.989','2020-06-30 01:32:42.876',Chicago
9568418,3802,S,'2020-06-20 10:45:06.567','2020-06-21 10:29:21.954',Orlando
9570050,3802,T,'2020-06-21 10:29:21.954','2020-06-30 10:19:57.885',Warsaw
9602356,3802,F,'2020-07-05 10:18:04.919','2020-08-04 10:21:03.806',Chicago
9568434,3803,S,'2020-06-20 11:11:16.752','2020-06-20 11:13:57.641',Orlando
9568435,3803,T,'2020-06-20 11:13:57.641','2020-06-24 02:00:08.817',Chicago
9575904,3803,O,'2020-06-24 02:00:08.817','2020-06-24 12:57:49.181',Warsaw
9767343,3803,R,'2020-09-25 13:15:00.198',,Chicago
9600861,3804,F,'2020-07-04 11:18:04.595','2020-08-03 11:16:03.548',Warsaw
9680563,3804,F,'2020-08-03 11:16:03.548',,Chicago
9587365,3805,B,'2020-06-29 12:34:45.893',,Cracow
9587435,3806,E,'2020-06-29 12:58:23.916','2020-06-30 10:10:09.330',Chicago
9652286,3806,O,'2020-07-30 13:11:58.455','2020-08-08 01:00:00.046',Warsaw
9691662,3806,P,'2020-08-08 10:27:24.765','2020-08-30 13:18:29.651',Chicago
9730520,3806,O,'2020-08-30 13:18:29.651','2020-09-04 13:35:00.868',Warsaw
9738412,3806,P,'2020-09-04 13:35:00.868','2020-09-30 14:25:41.807',Warsaw
9568709,3809,S,'2020-06-20 15:00:09.228','2020-06-20 15:39:30.693',Chicago
9587752,3809,E,'2020-06-29 15:43:23.980','2020-06-30 13:45:36.017',Cracow
9568772,3811,S,'2020-06-20 16:01:09.594',,Warsaw
9587914,3812,E,'2020-06-29 16:53:24.020','2020-07-02 12:31:09.951',Warsaw
9600879,3812,B,'2020-07-04 11:51:53.933','2020-07-04 11:55:15.462',Warsaw
9600883,3812,B,'2020-07-04 11:58:24.855','2020-07-04 11:58:32.590',Cracow
9681073,3812,F,'2020-08-03 16:56:03.701','2020-08-03 16:56:03.725',Orlando
9681074,3812,F,'2020-08-03 16:56:03.725','2020-08-27 06:00:00.527',Orlando
9725431,3812,F,'2020-08-27 06:00:00.527',,Chicago
9568894,3813,T,'2020-06-20 17:44:14.516','2020-06-29 17:48:24.042',Cracow
9588013,3813,E,'2020-06-29 17:48:24.042','2020-06-30 08:22:56.464',Chicago
9588113,3814,E,'2020-06-29 18:33:24.057','2020-07-04 18:33:04.717',Chicago
9681248,3814,F,'2020-08-03 18:36:03.725',,Cracow
9568986,3815,T,'2020-06-20 18:40:52.723','2020-06-29 18:43:24.072',Warsaw
9569017,3816,T,'2020-06-20 18:59:53.478','2020-06-29 19:03:24.066',Cracow
9601407,3816,F,'2020-07-04 19:03:04.746','2020-08-03 19:01:03.726',Orlando
9681302,3816,F,'2020-08-03 19:01:03.726',,Cracow
9569305,3818,S,'2020-06-20 20:17:21.874',,Warsaw
9588510,3819,E,'2020-06-29 20:53:24.098','2020-07-03 09:20:05.260',
9598782,3819,P,'2020-07-03 09:20:05.260','2020-08-03 10:21:38.171',Warsaw
9680505,3819,O,'2020-08-03 10:21:38.171','2020-08-04 10:29:57.808',
9569234,3820,T,'2020-06-20 21:40:17.099','2020-06-29 21:43:24.161',Orlando
9569502,3821,T,'2020-06-20 22:15:29.585','2020-06-29 22:23:24.089',Warsaw
9588692,3821,E,'2020-06-29 22:23:24.089','2020-07-04 22:23:04.739',
9601644,3821,F,'2020-07-04 22:23:04.739','2020-07-08 17:47:17.063',Warsaw
9725432,3821,F,'2020-08-27 06:00:00.527',,Warsaw
9569562,3822,S,'2020-06-21 01:56:38.784',,Warsaw
9569972,3823,S,'2020-06-21 09:30:13.676',,Chicago
9570139,3824,S,'2020-06-21 12:15:04.079','2020-06-21 12:22:21.686',Orlando
9590004,3824,E,'2020-06-30 12:24:57.946','2020-07-02 13:11:30.032',Chicago
9602670,3825,P,'2020-07-05 15:32:04.493','2020-09-06 17:50:39.898',Warsaw
9760838,3825,L,'2020-09-21 02:29:46.098','2020-09-23 10:31:36.552',Warsaw
9764110,3825,R,'2020-09-23 10:31:36.552',,Chicago
9570421,3826,T,'2020-06-21 14:39:31.349','2020-06-30 14:54:57.936',Orlando
9602641,3826,F,'2020-07-05 14:53:04.933','2020-08-04 14:51:03.840',Chicago
9683293,3826,F,'2020-08-04 14:51:03.840',,Chicago
9570331,3827,S,'2020-06-21 15:08:12.854',,Chicago
9570431,3828,S,'2020-06-21 16:51:59.878','2020-06-21 16:53:50.398',Chicago
9590852,3828,E,'2020-06-30 16:54:41.724','2020-07-05 16:58:04.977',Warsaw
9602757,3828,F,'2020-07-05 16:58:04.977','2020-08-04 16:56:03.871',Warsaw
9570523,3830,T,'2020-06-21 18:12:16.753','2020-06-30 18:14:41.761',Warsaw
9570746,3831,S,'2020-06-21 20:42:18.912','2020-06-21 21:06:27.127',Chicago
9716140,3832,O,'2020-08-25 02:00:57.184','2020-08-25 13:13:29.237',Orlando
9571890,3834,T,'2020-06-22 09:27:37.238','2020-07-01 09:39:41.949',Warsaw
9593089,3834,E,'2020-07-01 09:39:41.949','2020-07-06 09:38:05.122',Chicago
9571724,3835,T,'2020-06-22 11:19:11.900','2020-07-01 11:19:41.986',Warsaw
9593167,3835,E,'2020-07-01 11:19:41.986','2020-07-05 11:37:29.102',Orlando
9602413,3835,P,'2020-07-05 11:37:29.102','2020-08-06 11:37:37.522',Orlando
9755056,3835,R,'2020-09-17 13:15:42.292','2020-10-07 20:38:23.094',Warsaw
9571716,3836,S,'2020-06-22 11:09:49.650','2020-06-22 11:39:49.013',Chicago
9593211,3836,E,'2020-07-01 11:44:41.989','2020-07-06 09:01:24.878',Chicago
9571887,3838,T,'2020-06-22 11:47:07.598','2020-07-01 12:09:41.958',Warsaw
9604076,3838,F,'2020-07-06 12:08:05.161','2020-08-05 12:06:04.042',Orlando
9604257,3840,F,'2020-07-06 13:53:05.201','2020-07-08 16:16:21.501',Chicago
9725434,3840,F,'2020-08-27 06:00:00.527',,Orlando
9572095,3841,S,'2020-06-22 15:01:09.464','2020-06-22 20:21:35.155',Warsaw
9702276,3841,L,'2020-08-15 01:00:00.067','2020-09-17 13:15:42.454',Warsaw
9755060,3841,R,'2020-09-17 13:15:42.454',,Chicago
9572248,3843,S,'2020-06-22 16:36:05.148',,Orlando
9572725,3845,T,'2020-06-22 20:28:33.464','2020-07-01 20:29:42.149',Chicago
9573299,3846,T,'2020-06-22 21:09:27.071','2020-07-01 21:19:42.159',Warsaw
9604855,3846,F,'2020-07-06 21:18:05.343','2020-08-05 21:16:04.133',Warsaw
9686538,3846,F,'2020-08-05 21:16:04.133',,Chicago
9595383,3847,E,'2020-07-01 21:19:42.117','2020-07-06 21:18:05.404',Warsaw
9604856,3847,F,'2020-07-06 21:18:05.404','2020-08-05 21:16:04.163',Warsaw
9572904,3848,T,'2020-06-22 21:42:52.798','2020-07-01 21:44:42.124',Chicago
9573014,3850,S,'2020-06-22 22:31:27.819',,Orlando
9595570,3851,E,'2020-07-01 22:49:42.123','2020-07-06 22:48:05.315',Chicago
9686699,3851,F,'2020-08-05 22:51:04.138',,Chicago
9573031,3852,S,'2020-06-22 22:46:35.443','2020-06-22 23:17:11.066',Chicago
9686751,3852,F,'2020-08-05 23:21:04.142',,Chicago
9595579,3853,E,'2020-07-01 22:54:42.127','2020-07-06 22:53:05.316',Orlando
9605024,3853,F,'2020-07-06 22:53:05.316','2020-08-05 22:56:04.138',Warsaw
9605174,3855,F,'2020-07-07 00:08:05.358','2020-08-06 00:06:04.142',Cracow
9686838,3855,F,'2020-08-06 00:06:04.142',,Orlando
9573230,3857,S,'2020-06-23 00:21:40.251','2020-06-23 00:42:20.936',Cracow
9595842,3857,E,'2020-07-02 00:44:42.218','2020-07-07 00:43:05.374',Cracow
9605233,3857,F,'2020-07-07 00:43:05.374','2020-07-07 00:44:59.233',Warsaw
9605239,3857,P,'2020-07-07 00:44:59.233','2020-09-06 13:10:21.098',Chicago
9573906,3859,S,'2020-06-23 07:48:08.326',,Warsaw
9574113,3860,S,'2020-06-23 10:48:24.899','2020-06-23 10:55:05.737',Warsaw
9596596,3860,E,'2020-07-02 10:58:04.041','2020-07-07 10:58:05.481',Warsaw
9607152,3860,P,'2020-07-07 19:02:47.063','2020-09-08 19:03:34.100',Orlando
9743689,3860,O,'2020-09-08 19:03:34.100','2020-09-20 19:58:17.984',Warsaw
9596808,3861,E,'2020-07-02 13:23:04.119','2020-07-07 13:23:05.553',Cracow
9606362,3861,F,'2020-07-07 13:23:05.553','2020-07-07 14:00:03.947',Orlando
9606603,3861,P,'2020-07-07 14:00:03.947','2020-09-07 18:13:00.354',Chicago
9742392,3861,O,'2020-09-07 18:13:00.354','2020-09-08 16:29:51.869',Warsaw
9596797,3862,E,'2020-07-02 13:18:04.035','2020-07-07 13:18:05.486',Chicago
9574673,3863,T,'2020-06-23 15:46:19.688','2020-07-02 15:48:04.059',Chicago
9725436,3863,F,'2020-08-27 06:00:00.527',,Warsaw
9574753,3864,S,'2020-06-23 17:11:39.983',,Orlando
9764547,3865,O,'2020-09-23 18:15:38.692','2020-09-24 12:07:27.257',Warsaw
9575084,3867,S,'2020-06-23 19:54:00.786','2020-06-24 00:36:53.510',Chicago
9598844,3867,E,'2020-07-03 10:13:04.332','2020-07-06 22:50:34.421',Orlando
9765691,3867,R,'2020-09-24 13:15:00.201',,Chicago
9575087,3868,S,'2020-06-23 19:56:34.411','2020-06-23 20:01:24.750',Orlando
9575108,3868,T,'2020-06-23 20:01:24.750','2020-07-02 20:03:04.175',Orlando
9610482,3868,P,'2020-07-09 09:48:20.760','2020-10-06 12:25:55.331',Orlando
9782926,3868,O,'2020-10-06 12:25:55.331','2020-10-07 13:15:00.067',Orlando
9575102,3869,S,'2020-06-23 20:00:22.552','2020-06-23 23:36:21.230',Cracow
9575629,3869,T,'2020-06-23 23:36:21.230','2020-06-24 07:08:32.014',Warsaw
9598013,3869,E,'2020-07-02 23:38:04.220','2020-07-03 15:14:44.262',Warsaw
9599300,3869,P,'2020-07-03 15:14:44.262','2020-09-24 13:15:00.260',Orlando
9765692,3869,R,'2020-09-24 13:15:00.260','2020-09-25 09:55:38.470',Chicago
9779656,3869,O,'2020-10-03 13:32:17.745','2020-10-04 13:15:00.051',Warsaw
9597805,3870,E,'2020-07-02 21:48:04.129','2020-07-07 21:48:05.631',Warsaw
9607459,3870,F,'2020-07-07 21:48:05.631','2020-08-27 06:00:00.527',Chicago
9725438,3870,F,'2020-08-27 06:00:00.527',,Orlando
9575172,3871,S,'2020-06-23 20:38:55.481','2020-06-23 20:50:12.022',Chicago
9575285,3871,T,'2020-06-23 20:50:12.022','2020-07-02 20:53:04.167',Orlando
9597646,3871,E,'2020-07-02 20:53:04.167','2020-07-07 20:53:05.716',Warsaw
9607373,3871,F,'2020-07-07 20:53:05.716','2020-08-06 05:44:33.937',Warsaw
9687715,3871,F,'2020-08-06 05:44:33.937',,Orlando
9608778,3872,S,'2020-07-08 13:02:28.527',,Chicago
9577698,3874,P,'2020-06-24 19:53:12.318','2020-08-24 02:00:39.608',Chicago
9716678,3874,L,'2020-08-25 13:15:00.100','2020-09-24 13:15:51.112',Orlando
9575782,3875,T,'2020-06-23 21:45:27.925','2020-07-02 21:53:04.128',Cracow
9597817,3875,E,'2020-07-02 21:53:04.128','2020-07-07 21:53:05.610',Warsaw
9607468,3875,F,'2020-07-07 21:53:05.610','2020-08-27 06:00:00.527',Chicago
9597821,3876,E,'2020-07-02 21:58:04.184','2020-07-07 21:58:05.643',Warsaw
9607474,3876,F,'2020-07-07 21:58:05.643','2020-08-06 05:44:33.975',Chicago
9687716,3876,F,'2020-08-06 05:44:33.975',,Orlando
9597849,3877,E,'2020-07-02 22:18:04.164','2020-07-07 22:18:05.607',Warsaw
9575599,3878,S,'2020-06-23 22:15:22.790',,Orlando
9575781,3879,T,'2020-06-23 23:30:58.039','2020-07-02 23:43:04.152',Warsaw
9607654,3879,F,'2020-07-07 23:43:05.634','2020-08-27 06:00:00.527',Orlando
9575625,3880,S,'2020-06-23 23:33:19.859',,Chicago
9576648,3881,T,'2020-06-24 11:20:02.443','2020-07-03 11:23:04.319',Orlando
9598910,3881,E,'2020-07-03 11:23:04.319','2020-07-07 21:19:02.739',Chicago
9577093,3883,S,'2020-06-24 14:27:54.076',,
9599281,3884,E,'2020-07-03 15:08:04.445','2020-07-08 15:08:06.834',Warsaw
9687718,3884,F,'2020-08-06 05:44:34.244',,Chicago
9577300,3886,S,'2020-06-24 16:32:46.018',,Orlando
9577463,3887,S,'2020-06-24 18:00:32.778','2020-06-24 18:23:17.854',Cracow
9577506,3887,T,'2020-06-24 18:23:17.854','2020-07-03 18:28:04.429',Chicago
9599603,3887,E,'2020-07-03 18:28:04.429','2020-07-08 12:06:27.741',Orlando
9577776,3888,S,'2020-06-24 20:30:29.441',,Orlando
9616201,4011,S,'2020-07-12 03:28:22.968',,Warsaw
9578435,3889,T,'2020-06-24 22:03:46.964','2020-07-03 22:18:04.427',Chicago
9725443,3889,F,'2020-08-27 06:00:00.527',,Chicago
9578487,3891,T,'2020-06-24 23:13:31.251','2020-07-03 23:33:04.441',Orlando
9600062,3891,E,'2020-07-03 23:33:04.441','2020-07-08 23:33:06.887',Warsaw
9609687,3891,F,'2020-07-08 23:33:06.887','2020-08-27 06:00:00.527',Chicago
9725444,3891,F,'2020-08-27 06:00:00.527',,Orlando
9578507,3892,T,'2020-06-25 00:49:56.684','2020-07-04 00:58:04.531',Orlando
9609837,3892,F,'2020-07-09 00:58:06.962','2020-08-27 06:00:00.527',Orlando
9600186,3893,E,'2020-07-04 00:58:04.460','2020-07-09 00:58:06.921',Warsaw
9609836,3893,F,'2020-07-09 00:58:06.921','2020-08-27 06:00:00.527',Chicago
9725445,3893,F,'2020-08-27 06:00:00.527',,Orlando
9600835,3894,E,'2020-07-04 10:23:04.561','2020-07-09 10:23:04.483',Chicago
9601501,3898,E,'2020-07-04 20:28:04.711','2020-07-09 20:26:22.748',Orlando
9725448,3898,F,'2020-08-27 06:00:00.527',,Orlando
9580799,3899,T,'2020-06-25 23:29:49.702','2020-07-04 23:38:04.723',Chicago
9725449,3899,F,'2020-08-27 06:00:00.527',,Orlando
9581002,3900,T,'2020-06-26 00:51:46.876','2020-07-05 01:38:04.750',Cracow
9601871,3900,E,'2020-07-05 01:38:04.750','2020-07-10 01:41:22.878',Cracow
9612364,3900,F,'2020-07-10 01:41:22.878','2020-08-27 06:00:00.527',Orlando
9581909,3901,S,'2020-06-26 12:59:09.793',,Warsaw
9582011,3902,T,'2020-06-26 13:27:59.322','2020-07-05 13:33:04.896',Orlando
9602557,3902,E,'2020-07-05 13:33:04.896','2020-07-10 13:36:23.050',Warsaw
9582062,3903,S,'2020-06-26 14:37:25.401','2020-06-26 14:53:07.491',Cracow
9735398,3903,O,'2020-09-02 13:05:26.684','2020-09-18 01:00:00.042',Warsaw
9604661,3907,E,'2020-07-06 19:13:05.362','2020-07-11 19:11:23.636',Chicago
9615562,3907,F,'2020-07-11 19:11:23.636','2020-07-12 10:58:09.250',Warsaw
9615599,3908,F,'2020-07-11 19:46:24.055','2020-08-27 06:00:00.527',Warsaw
9605861,3909,E,'2020-07-07 08:18:05.413','2020-07-12 08:14:00.533',Chicago
9606144,3910,E,'2020-07-07 11:43:05.458','2020-07-12 11:44:00.584',Chicago
9616672,3910,F,'2020-07-12 11:44:00.584','2020-08-06 05:44:34.257',Warsaw
9687719,3910,F,'2020-08-06 05:44:34.257',,Warsaw
9585727,3911,T,'2020-06-28 15:21:19.287','2020-07-07 15:28:05.472',Chicago
9606760,3911,E,'2020-07-07 15:28:05.472','2020-07-12 15:29:00.584',Cracow
9616918,3911,F,'2020-07-12 15:29:00.584','2020-08-27 06:00:00.527',Chicago
9725454,3911,F,'2020-08-27 06:00:00.527',,Chicago
9607246,3912,E,'2020-07-07 19:48:05.556','2020-07-12 19:49:00.598',Orlando
9617208,3912,F,'2020-07-12 19:49:00.598','2020-08-27 06:00:00.527',Cracow
9620570,3913,T,'2020-07-14 14:19:10.517','2020-07-23 14:05:48.460',Orlando
9638326,3913,E,'2020-07-23 14:05:48.460','2020-07-28 14:04:44.900',Chicago
9647036,3913,F,'2020-07-28 14:04:44.900','2020-08-27 06:00:00.527',Chicago
9725503,3913,F,'2020-08-27 06:00:00.527',,Warsaw
9586438,3914,T,'2020-06-28 20:14:15.585','2020-07-07 20:23:05.617',Chicago
9607327,3914,E,'2020-07-07 20:23:05.617','2020-07-12 20:24:00.604',Cracow
9607510,3915,E,'2020-07-07 22:18:05.596','2020-07-12 22:19:00.610',Chicago
9685906,3915,E,'2020-08-05 17:16:04.858','2020-08-10 17:19:03.728',Warsaw
9607668,3916,E,'2020-07-07 23:53:05.630','2020-07-12 00:00:32.647',Orlando
9587249,3919,S,'2020-06-29 11:41:59.440',,Chicago
9587491,3920,S,'2020-06-29 13:12:42.682',,Chicago
9587613,3921,T,'2020-06-29 14:04:53.302','2020-07-08 14:13:06.758',Chicago
9709617,3921,L,'2020-08-20 01:00:00.053','2020-09-17 13:15:42.294',Chicago
9587953,3922,T,'2020-06-29 17:01:01.111','2020-06-30 01:00:06.092',Cracow
9589032,3922,T,'2020-06-30 01:00:06.092','2020-07-08 17:03:06.801',Orlando
9609099,3922,E,'2020-07-08 17:03:06.801','2020-07-13 17:04:00.789',Warsaw
9618839,3922,F,'2020-07-13 17:04:00.789','2020-08-27 06:00:00.527',Warsaw
9588031,3923,S,'2020-06-29 17:50:52.528',,Cracow
9588217,3924,S,'2020-06-29 19:05:30.190',,Chicago
9619461,3925,F,'2020-07-13 22:49:00.807','2020-08-27 06:00:00.527',Chicago
9725459,3925,F,'2020-08-27 06:00:00.527',,Chicago
9589066,3926,T,'2020-06-30 00:00:32.239','2020-07-09 00:08:06.881',
9609774,3926,E,'2020-07-09 00:08:06.881','2020-07-14 00:09:00.826',Warsaw
9619618,3926,F,'2020-07-14 00:09:00.826','2020-08-27 06:00:00.527',Cracow
9725460,3926,F,'2020-08-27 06:00:00.527',,Warsaw
9589966,3928,T,'2020-06-30 11:58:07.126','2020-07-09 12:03:04.576',Orlando
9610860,3928,E,'2020-07-09 12:03:04.576','2020-07-14 11:59:05.493',Orlando
9620347,3928,F,'2020-07-14 11:59:05.493','2020-08-06 05:44:34.713',Warsaw
9589965,3929,S,'2020-06-30 11:56:36.586',,Warsaw
9590675,3932,T,'2020-06-30 14:41:23.470','2020-07-09 15:03:04.578',Cracow
9725461,3932,F,'2020-08-27 06:00:00.527',,Warsaw
9590824,3933,T,'2020-06-30 16:20:44.974','2020-07-09 16:28:04.598',Chicago
9620739,3933,F,'2020-07-14 16:29:05.579','2020-08-27 06:00:00.527',Orlando
9725462,3933,F,'2020-08-27 06:00:00.527',,Chicago
9595119,3934,T,'2020-07-01 19:06:50.081','2020-07-08 14:59:52.416',Chicago
9608920,3934,E,'2020-07-08 14:59:52.416','2020-07-13 15:04:00.780',Warsaw
9618686,3934,F,'2020-07-13 15:04:00.780','2020-08-27 06:00:00.527',Chicago
9725464,3934,F,'2020-08-27 06:00:00.527',,Orlando
9592257,3935,T,'2020-06-30 22:40:55.123','2020-07-09 22:51:22.812',Chicago
9612053,3935,E,'2020-07-09 22:51:22.812','2020-07-14 22:54:05.678',Warsaw
9725465,3935,F,'2020-08-27 06:00:00.527','2020-09-06 14:33:09.233',Warsaw
9740893,3935,P,'2020-09-06 14:33:09.233','2020-09-09 19:38:02.562',Chicago
9745084,3935,P,'2020-09-09 19:38:02.562','2020-09-18 18:50:39.440',Warsaw
9758325,3935,P,'2020-09-18 18:50:39.440','2020-10-06 13:51:30.853',Cracow
9592565,3937,T,'2020-07-01 02:40:31.873','2020-07-10 03:01:22.865',Warsaw
9725466,3937,F,'2020-08-27 06:00:00.527',,Warsaw
9593199,3938,S,'2020-07-01 11:37:38.907','2020-07-02 22:58:11.523',Chicago
9740173,4155,S,'2020-09-05 21:58:19.931',,Chicago
9623061,3940,F,'2020-07-15 12:04:05.720','2020-08-27 06:00:00.527',Chicago
9725467,3940,F,'2020-08-27 06:00:00.527','2020-09-06 23:56:12.122',Warsaw
9613399,3942,E,'2020-07-10 14:41:23.027','2020-07-15 14:39:05.757',Chicago
9687720,3942,F,'2020-08-06 05:44:34.505',,Warsaw
9595200,3944,T,'2020-07-01 18:49:02.005','2020-07-10 19:46:23.158',Orlando
9623899,3944,F,'2020-07-15 19:44:05.749','2020-08-27 06:00:00.527',Warsaw
9725469,3944,F,'2020-08-27 06:00:00.527',,Orlando
9595476,3945,S,'2020-07-01 22:06:41.296',,Chicago
9596565,3946,S,'2020-07-02 10:13:32.502',,Warsaw
9596659,3947,S,'2020-07-02 12:08:41.837',,Chicago
9615101,3948,E,'2020-07-11 13:11:23.455','2020-07-16 13:09:10.780',Cracow
9625353,3948,F,'2020-07-16 13:09:10.780','2020-08-27 06:00:00.527',Warsaw
9596905,3949,T,'2020-07-02 14:15:51.494','2020-07-11 14:16:23.528',Chicago
9615208,3949,E,'2020-07-11 14:16:23.528','2020-07-13 14:31:37.787',Warsaw
9750726,3949,O,'2020-09-14 13:51:23.228','2020-09-14 16:50:52.935',Orlando
9596969,3951,S,'2020-07-02 15:01:54.585','2020-07-02 15:26:01.312',Cracow
9598856,3951,T,'2020-07-03 10:21:46.181','2020-07-11 15:26:23.558',Orlando
9615276,3951,E,'2020-07-11 15:26:23.558','2020-07-15 23:52:53.577',Chicago
9597152,3952,S,'2020-07-02 16:37:42.248','2020-07-02 17:20:14.061',Chicago
9597237,3952,T,'2020-07-02 17:20:14.061','2020-07-11 17:21:23.552',Warsaw
9615417,3952,E,'2020-07-11 17:21:23.552','2020-07-16 17:24:10.879',Chicago
9597549,3954,S,'2020-07-02 19:55:55.680',,Chicago
9615740,3955,E,'2020-07-11 21:26:23.621','2020-07-16 21:24:10.862',Chicago
9626433,3956,F,'2020-07-16 23:19:10.875','2020-08-27 06:00:00.527',Chicago
9599256,3959,S,'2020-07-03 14:44:47.709',,Warsaw
9600192,3960,T,'2020-07-03 21:22:46.623','2020-07-12 21:34:00.596',Orlando
9628257,3960,F,'2020-07-17 21:34:39.932','2020-08-27 06:00:00.527',Cracow
7606672,580,S,'2016-11-09 14:17:39.280','2019-06-19 15:42:35.628',Orlando
9725473,3960,F,'2020-08-27 06:00:00.527',,Warsaw
9606638,3962,P,'2020-07-07 14:17:34.460','2020-08-24 18:14:28.816',Orlando
9725474,3966,F,'2020-08-27 06:00:00.527',,Chicago
