ID,Longitude,Latitude,kod.pocztowy,creationDate,year,geom,miasto,powiat,woj,dzielnica,sklep
667,53.13153,17.997332,85-011,2018-02-11,2018,"53.13153,17.997332",,,województwo kujawsko-pomorskie,Bocianowo,
668,53.10696,18.023682,85-858,2020-06-24,2020,"53.10696,18.023682",,,województwo kujawsko-pomorskie,Glinki,
669,53.11755,17.990038,85-158,2019-05-10,2019,"53.11755,17.990038",,,województwo kujawsko-pomorskie,Szwederowo,
670,53.120903,17.970562,85-319,2017-11-10,2017,"53.120903,17.970562",,,województwo kujawsko-pomorskie,Błonie,Żabka
671,53.259666,19.396498,87-300,2019-03-16,2019,"53.259666,19.396498",Brodnica,powiat brodnicki,województwo kujawsko-pomorskie,Michałowo,Dekada
672,53.257442,19.402042,87-300,2021-03-21,2021,"53.257442,19.402042",Brodnica,powiat brodnicki,województwo kujawsko-pomorskie,Michałowo,
673,53.109318,17.986736,85-138,2018-03-20,2018,"53.109318,17.986736",,,województwo kujawsko-pomorskie,Górzyskowo,
674,53.11232,18.003244,85-124,2018-12-05,2018,"53.11232,18.003244",,,województwo kujawsko-pomorskie,Bielice,
675,53.12175,17.999937,85-105,2017-07-24,2017,"53.12175,17.999937",,,województwo kujawsko-pomorskie,Stare Miasto,
676,53.129337,17.99696,85-024,2018-03-20,2018,"53.129337,17.99696",,,województwo kujawsko-pomorskie,Śródmieście,
677,53.148773,18.129347,85-054,2019-01-01,2019,"53.148773,18.129347",,,województwo kujawsko-pomorskie,Przylesie,
678,53.11689,17.979694,85-309,2021-01-02,2021,"53.11689,17.979694",,,województwo kujawsko-pomorskie,Górzyskowo,
679,53.12788,17.984072,85-236,2020-05-18,2020,"53.12788,17.984072",,,województwo kujawsko-pomorskie,Okole,
680,53.11971,18.003914,85-116,2017-04-13,2017,"53.11971,18.003914",,,województwo kujawsko-pomorskie,Stare Miasto,
681,53.126106,17.98597,85-239,2017-01-30,2017,"53.126106,17.98597",,,województwo kujawsko-pomorskie,Okole,
682,53.160896,18.155724,85-703,2017-07-13,2017,"53.160896,18.155724",,,województwo kujawsko-pomorskie,Tatrzańskie,
683,53.149853,18.155537,85-790,2019-05-16,2019,"53.149853,18.155537",,,województwo kujawsko-pomorskie,Bajka,
684,53.108803,18.03686,85-868,2018-06-21,2018,"53.108803,18.03686",,,województwo kujawsko-pomorskie,Wyżyny,
685,53.108627,18.046377,85-829,2019-10-03,2019,"53.108627,18.046377",,,województwo kujawsko-pomorskie,Kapuściska,
686,53.123997,18.065695,85-739,2019-01-13,2019,"53.123997,18.065695",,,województwo kujawsko-pomorskie,Bydgoszcz Wschód,Galeria Pomorska
687,53.153477,18.123846,85-342,2019-06-07,2019,"53.153477,18.123846",,,województwo kujawsko-pomorskie,Przylesie,
688,53.120884,18.00203,85-111,2018-07-19,2018,"53.120884,18.00203",,,województwo kujawsko-pomorskie,Stare Miasto,
689,53.132442,18.010439,85-021,2020-03-07,2020,"53.132442,18.010439",,,województwo kujawsko-pomorskie,Sielanka,
690,53.150143,17.919909,85-433,2021-03-19,2021,"53.150143,17.919909",,,województwo kujawsko-pomorskie,Osowa Góra,
691,53.13068,18.000326,85-011,2018-11-04,2018,"53.13068,18.000326",,,województwo kujawsko-pomorskie,Śródmieście,
692,53.15437,17.91345,85-338,2017-07-26,2017,"53.15437,17.91345",,,województwo kujawsko-pomorskie,Osowa Góra,
693,53.1489,18.124508,85-796,2020-05-07,2020,"53.1489,18.124508",,,województwo kujawsko-pomorskie,Przylesie,
694,53.151688,18.178501,85-790,2020-09-19,2020,"53.151688,18.178501",,,województwo kujawsko-pomorskie,Stary Fordon,Żabka
695,53.100296,18.040106,85-808,2020-04-30,2020,"53.100296,18.040106",,,województwo kujawsko-pomorskie,Wyżyny,
696,53.128017,18.048738,85-707,2019-04-30,2019,"53.128017,18.048738",,,województwo kujawsko-pomorskie,Bartodzieje,Żabka
697,53.126,18.048,85-733,2019-01-02,2019,"53.126,18.048",,,województwo kujawsko-pomorskie,Bartodzieje,
698,53.15775,18.150888,85-791,2019-11-01,2019,"53.15775,18.150888",,,województwo kujawsko-pomorskie,Szybowników,
699,53.160614,18.16557,85-794,2018-03-15,2018,"53.160614,18.16557",,,województwo kujawsko-pomorskie,Tatrzańskie,
700,53.128605,17.959929,85-347,2019-04-15,2019,"53.128605,17.959929",,,województwo kujawsko-pomorskie,Jary,
701,53.122063,17.991814,85-129,2018-01-30,2018,"53.122063,17.991814",,,województwo kujawsko-pomorskie,Stare Miasto,
702,52.64206,19.092587,87-800,2018-05-29,2018,"52.64206,19.092587",,,województwo kujawsko-pomorskie,Wschód Leśny,
703,53.13777,18.020067,85-676,2018-03-29,2018,"53.13777,18.020067",,,województwo kujawsko-pomorskie,Leśne,
704,53.116585,17.973736,85-304,2017-03-28,2017,"53.116585,17.973736",,,województwo kujawsko-pomorskie,Górzyskowo,
705,53.12524,18.05414,85-733,2018-02-05,2018,"53.12524,18.05414",,,województwo kujawsko-pomorskie,Bartodzieje,
706,53.13185,18.027704,85-667,2017-02-21,2017,"53.13185,18.027704",,,województwo kujawsko-pomorskie,Skrzetusko,
707,53.112335,17.977722,85-307,2018-08-08,2018,"53.112335,17.977722",,,województwo kujawsko-pomorskie,Górzyskowo,
708,53.131058,18.00124,85-038,2020-03-26,2020,"53.131058,18.00124",,,województwo kujawsko-pomorskie,Bocianowo,
709,53.129868,18.042469,85-087,2019-02-19,2019,"53.129868,18.042469",,,województwo kujawsko-pomorskie,Bartodzieje,
710,53.11832,17.958939,85-323,2017-05-12,2017,"53.11832,17.958939",,,województwo kujawsko-pomorskie,Błonie,Żabka
711,53.125492,18.003368,85-006,2017-07-23,2017,"53.125492,18.003368",,,województwo kujawsko-pomorskie,Śródmieście,
712,53.127098,18.000544,85-010,2020-10-22,2020,"53.127098,18.000544",,,województwo kujawsko-pomorskie,Śródmieście,
713,53.12525,18.041042,85-088,2017-06-10,2017,"53.12525,18.041042",,,województwo kujawsko-pomorskie,Bartodzieje,
714,53.158028,18.172235,85-790,2019-02-09,2019,"53.158028,18.172235",,,województwo kujawsko-pomorskie,Nad Wisłą,
715,53.13142,17.994665,85-231,2018-12-22,2018,"53.13142,17.994665",,,województwo kujawsko-pomorskie,Bocianowo,
716,53.12843,17.989035,85-235,2017-07-12,2017,"53.12843,17.989035",,,województwo kujawsko-pomorskie,Okole,Żabka
717,53.123226,18.009745,85-097,2020-02-17,2020,"53.123226,18.009745",,,województwo kujawsko-pomorskie,Śródmieście,
718,53.13091,18.015678,85-072,2019-02-28,2019,"53.13091,18.015678",,,województwo kujawsko-pomorskie,Sielanka,
719,53.115017,17.975002,85-313,2019-03-23,2019,"53.115017,17.975002",,,województwo kujawsko-pomorskie,Górzyskowo,
720,53.114147,17.966011,85-314,2019-12-18,2019,"53.114147,17.966011",,,województwo kujawsko-pomorskie,Górzyskowo,
721,53.13642,17.960634,85-429,2019-02-16,2019,"53.13642,17.960634",,,województwo kujawsko-pomorskie,Czyżkówko,Żabka
722,53.132862,18.114637,85-766,2017-02-10,2017,"53.132862,18.114637",,,województwo kujawsko-pomorskie,Brdyujście,
723,53.463234,18.777018,86-300,2018-07-25,2018,"53.463234,18.777018",,,województwo kujawsko-pomorskie,,
724,53.476048,18.752575,86-300,2017-01-15,2017,"53.476048,18.752575",,,województwo kujawsko-pomorskie,,
725,53.45899,18.731447,86-300,2018-04-19,2018,"53.45899,18.731447",,,województwo kujawsko-pomorskie,,
726,53.493202,18.750553,86-300,2020-05-17,2020,"53.493202,18.750553",,,województwo kujawsko-pomorskie,,
727,53.494865,18.753849,86-300,2020-07-01,2020,"53.494865,18.753849",,,województwo kujawsko-pomorskie,,
728,52.65212,19.086338,87-800,2020-06-28,2020,"52.65212,19.086338",,,województwo kujawsko-pomorskie,Wschód Mieszkaniowy,
729,52.64468,19.0379,87-822,2017-07-15,2017,"52.64468,19.0379",,,województwo kujawsko-pomorskie,Południe,
730,52.654602,19.07758,87-800,2017-04-08,2017,"52.654602,19.07758",,,województwo kujawsko-pomorskie,Śródmieście,
731,52.645695,19.096834,87-800,2018-05-15,2018,"52.645695,19.096834",,,województwo kujawsko-pomorskie,Wschód Leśny,
732,52.64844,19.07061,87-800,2018-10-04,2018,"52.64844,19.07061",,,województwo kujawsko-pomorskie,Śródmieście,
733,52.653652,19.06492,87-800,2017-02-03,2017,"52.653652,19.06492",,,województwo kujawsko-pomorskie,Śródmieście,
734,53.12911,18.007223,85-006,2020-02-16,2020,"53.12911,18.007223",,,województwo kujawsko-pomorskie,Śródmieście,
735,53.111477,17.980148,85-305,2017-11-16,2017,"53.111477,17.980148",,,województwo kujawsko-pomorskie,Górzyskowo,Żabka
736,53.15865,17.916256,85-435,2021-01-13,2021,"53.15865,17.916256",,,województwo kujawsko-pomorskie,Osowa Góra,
737,53.133522,17.993073,85-009,2017-01-21,2017,"53.133522,17.993073",,,województwo kujawsko-pomorskie,Bocianowo,
738,53.136322,18.01407,85-022,2017-10-09,2017,"53.136322,18.01407",,,województwo kujawsko-pomorskie,Sielanka,
739,53.132637,18.037882,85-614,2020-05-14,2020,"53.132637,18.037882",,,województwo kujawsko-pomorskie,Bartodzieje,Żabka
740,53.162,18.175,85-793,2017-11-02,2017,"53.162,18.175",,,województwo kujawsko-pomorskie,Nad Wisłą,
741,53.11194,17.996986,85-124,2019-01-30,2019,"53.11194,17.996986",,,województwo kujawsko-pomorskie,Bielice,
742,53.116364,18.004295,85-113,2018-02-25,2018,"53.116364,18.004295",,,województwo kujawsko-pomorskie,Szwederowo,
743,53.13293,18.008223,85-720,2019-11-03,2019,"53.13293,18.008223",,,województwo kujawsko-pomorskie,Bocianowo,
744,53.133007,18.016039,85-064,2020-11-18,2020,"53.133007,18.016039",,,województwo kujawsko-pomorskie,Sielanka,
745,53.108017,18.049374,85-217,2018-10-27,2018,"53.108017,18.049374",,,województwo kujawsko-pomorskie,Kapuściska,
746,53.132492,17.929136,85-391,2020-11-09,2020,"53.132492,17.929136",,,województwo kujawsko-pomorskie,Miedzyń,
747,52.646656,19.091444,87-800,2020-06-25,2020,"52.646656,19.091444",,,województwo kujawsko-pomorskie,Wschód Mieszkaniowy,
748,52.64554,19.055838,87-800,2017-03-14,2017,"52.64554,19.055838",,,województwo kujawsko-pomorskie,Śródmieście,
749,52.653934,19.066877,87-800,2017-06-17,2017,"52.653934,19.066877",,,województwo kujawsko-pomorskie,Śródmieście,Żabka
750,52.658253,19.066841,87-800,2017-09-12,2017,"52.658253,19.066841",,,województwo kujawsko-pomorskie,Śródmieście,
751,52.864365,17.945486,88-190,2018-06-04,2018,"52.864365,17.945486",Barcin,powiat żniński,województwo kujawsko-pomorskie,,
752,52.85365,17.944786,88-190,2018-03-03,2018,"52.85365,17.944786",Barcin,powiat żniński,województwo kujawsko-pomorskie,,
753,53.02976,18.016558,86-061,2018-11-14,2018,"53.02976,18.016558",,powiat bydgoski,województwo kujawsko-pomorskie,,
754,53.351135,18.435898,86-200,2020-05-27,2020,"53.351135,18.435898",Chełmno,powiat chełmiński,województwo kujawsko-pomorskie,,
755,53.350613,18.432371,86-200,2020-04-17,2020,"53.350613,18.432371",Chełmno,powiat chełmiński,województwo kujawsko-pomorskie,,
756,53.34902,18.422932,86-200,2018-11-12,2018,"53.34902,18.422932",Chełmno,powiat chełmiński,województwo kujawsko-pomorskie,,
757,53.18597,18.61033,87-140,2018-04-12,2018,"53.18597,18.61033",Chełmża,powiat toruński,województwo kujawsko-pomorskie,,
758,53.181103,18.59507,87-140,2020-03-26,2020,"53.181103,18.59507",Chełmża,powiat toruński,województwo kujawsko-pomorskie,,
759,52.89454,18.40872,88-140,2018-03-31,2018,"52.89454,18.40872",Gniewkowo,powiat inowrocławski,województwo kujawsko-pomorskie,,
760,52.75304,18.106503,88-160,2020-08-28,2020,"52.75304,18.106503",Janikowo,powiat inowrocławski,województwo kujawsko-pomorskie,,
761,52.67851,18.337353,88-150,2017-03-26,2017,"52.67851,18.337353",Kruszwica,powiat inowrocławski,województwo kujawsko-pomorskie,,Lewiatan
762,52.65554,17.954273,88-300,2020-04-14,2020,"52.65554,17.954273",Mogilno,powiat mogileński,województwo kujawsko-pomorskie,,
763,53.243416,17.606604,89-115,2017-10-13,2017,"53.243416,17.606604",Mrocza,powiat nakielski,województwo kujawsko-pomorskie,,
764,53.137806,17.603548,89-100,2020-12-26,2020,"53.137806,17.603548",Nakło nad Notecią,powiat nakielski,województwo kujawsko-pomorskie,,
765,53.135845,17.594244,89-100,2019-07-24,2019,"53.135845,17.594244",Nakło nad Notecią,powiat nakielski,województwo kujawsko-pomorskie,,
766,53.14895,17.600813,89-100,2017-06-22,2017,"53.14895,17.600813",Nakło nad Notecią,powiat nakielski,województwo kujawsko-pomorskie,,
767,52.805763,18.090479,88-170,2017-08-03,2017,"52.805763,18.090479",Pakość,powiat inowrocławski,województwo kujawsko-pomorskie,,
768,53.062717,17.815485,89-200,2020-07-05,2020,"53.062717,17.815485",,powiat nakielski,województwo kujawsko-pomorskie,,
769,53.45243,17.53272,89-400,2019-06-18,2019,"53.45243,17.53272",Sępólno Krajeńskie,powiat sępoleński,województwo kujawsko-pomorskie,,
770,52.629562,18.17384,88-320,2018-01-22,2018,"52.629562,18.17384",Strzelno,powiat mogileński,województwo kujawsko-pomorskie,,
771,53.406334,18.427927,86-100,2020-08-08,2020,"53.406334,18.427927",Świecie,powiat świecki,województwo kujawsko-pomorskie,,
772,53.410084,18.429789,86-100,2018-05-23,2018,"53.410084,18.429789",Świecie,powiat świecki,województwo kujawsko-pomorskie,,
773,53.408916,18.448988,86-100,2020-08-28,2020,"53.408916,18.448988",Świecie,powiat świecki,województwo kujawsko-pomorskie,,
774,53.588425,17.858324,89-500,2019-10-14,2019,"53.588425,17.858324",Tuchola,powiat tucholski,województwo kujawsko-pomorskie,,
775,53.585373,17.86287,89-500,2017-09-21,2017,"53.585373,17.86287",Tuchola,powiat tucholski,województwo kujawsko-pomorskie,,
776,53.28009,18.950571,87-200,2019-02-26,2019,"53.28009,18.950571",Wąbrzeźno,powiat wąbrzeski,województwo kujawsko-pomorskie,,
777,53.27998,18.946442,87-200,2019-09-02,2019,"53.27998,18.946442",Wąbrzeźno,powiat wąbrzeski,województwo kujawsko-pomorskie,,Fitness
778,52.84737,17.723806,88-400,2018-04-25,2018,"52.84737,17.723806",Żnin,powiat żniński,województwo kujawsko-pomorskie,,
779,53.15467,17.917372,85-433,2017-11-15,2017,"53.15467,17.917372",,,województwo kujawsko-pomorskie,Osowa Góra,
780,53.135536,18.032564,85-605,2020-01-16,2020,"53.135536,18.032564",,,województwo kujawsko-pomorskie,Leśne,
781,52.664913,19.037872,87-800,2020-02-13,2020,"52.664913,19.037872",,,województwo kujawsko-pomorskie,Zazamcze,
782,53.12381,18.005905,85-067,2019-05-03,2019,"53.12381,18.005905",,,województwo kujawsko-pomorskie,Śródmieście,
783,53.408047,18.452116,86-100,2018-09-12,2018,"53.408047,18.452116",Świecie,powiat świecki,województwo kujawsko-pomorskie,,
784,52.640614,19.04344,87-800,2020-07-19,2020,"52.640614,19.04344",,,województwo kujawsko-pomorskie,Południe,
785,53.099415,17.918316,86-005,2020-01-21,2020,"53.099415,17.918316",,powiat bydgoski,województwo kujawsko-pomorskie,,
786,52.87393,18.785223,87-720,2017-08-30,2017,"52.87393,18.785223",Ciechocinek,powiat aleksandrowski,województwo kujawsko-pomorskie,,
787,53.49272,18.749773,86-300,2017-10-10,2017,"53.49272,18.749773",,,województwo kujawsko-pomorskie,,
788,52.78416,18.24934,88-100,2018-05-17,2018,"52.78416,18.24934",Inowrocław,powiat inowrocławski,województwo kujawsko-pomorskie,,
789,52.7958,18.26215,88-100,2017-01-16,2017,"52.7958,18.26215",Inowrocław,powiat inowrocławski,województwo kujawsko-pomorskie,,
790,52.79573,18.270918,88-100,2021-02-13,2021,"52.79573,18.270918",Inowrocław,powiat inowrocławski,województwo kujawsko-pomorskie,,
791,52.798584,18.244751,88-100,2020-10-13,2020,"52.798584,18.244751",Inowrocław,powiat inowrocławski,województwo kujawsko-pomorskie,,Żabka
792,52.800877,18.266502,88-100,2017-01-20,2017,"52.800877,18.266502",Inowrocław,powiat inowrocławski,województwo kujawsko-pomorskie,,
793,52.793903,18.265467,88-100,2017-01-10,2017,"52.793903,18.265467",Inowrocław,powiat inowrocławski,województwo kujawsko-pomorskie,,
794,52.794895,18.260468,88-100,2019-05-31,2019,"52.794895,18.260468",Inowrocław,powiat inowrocławski,województwo kujawsko-pomorskie,,
795,52.790512,18.271296,88-100,2018-04-16,2018,"52.790512,18.271296",Inowrocław,powiat inowrocławski,województwo kujawsko-pomorskie,,
796,52.806725,18.269873,88-100,2019-04-28,2019,"52.806725,18.269873",Inowrocław,powiat inowrocławski,województwo kujawsko-pomorskie,,
797,52.78092,18.252699,88-100,2019-11-25,2019,"52.78092,18.252699",Inowrocław,powiat inowrocławski,województwo kujawsko-pomorskie,,
798,53.18266,18.033564,86-032,2017-04-18,2017,"53.18266,18.033564",,powiat bydgoski,województwo kujawsko-pomorskie,,
799,53.011486,18.60437,87-100,2021-01-20,2021,"53.011486,18.60437",,,województwo kujawsko-pomorskie,,
800,53.042458,18.581125,87-100,2020-05-05,2020,"53.042458,18.581125",,,województwo kujawsko-pomorskie,Wrzosy,
801,53.02413,18.61115,87-100,2017-10-17,2017,"53.02413,18.61115",,,województwo kujawsko-pomorskie,Koniuchy,
802,53.012672,18.611376,87-100,2020-09-14,2020,"53.012672,18.611376",,,województwo kujawsko-pomorskie,,
803,53.021473,18.596952,87-100,2020-06-25,2020,"53.021473,18.596952",,,województwo kujawsko-pomorskie,Chełmińskie Przedmieście,
804,53.025486,18.590916,87-100,2017-07-21,2017,"53.025486,18.590916",,,województwo kujawsko-pomorskie,Chełmińskie Przedmieście,
805,53.00888,18.585327,87-100,2020-08-26,2020,"53.00888,18.585327",,,województwo kujawsko-pomorskie,Rybaki,
806,53.03372,18.593992,87-100,2017-05-04,2017,"53.03372,18.593992",,,województwo kujawsko-pomorskie,Koniuchy,
807,53.027138,18.69732,87-100,2017-10-31,2017,"53.027138,18.69732",,,województwo kujawsko-pomorskie,Na Skarpie,Biedronka
808,53.015198,18.56972,87-100,2017-02-23,2017,"53.015198,18.56972",,,województwo kujawsko-pomorskie,Bydgoskie Przedmieście,
809,53.0182,18.640606,87-100,2019-12-12,2019,"53.0182,18.640606",,,województwo kujawsko-pomorskie,Jakubskie Przedmieście,
810,53.00666,18.695618,87-100,2020-08-06,2020,"53.00666,18.695618",,,województwo kujawsko-pomorskie,Kaszczorek,
811,53.01112,18.605814,87-100,2019-12-02,2019,"53.01112,18.605814",,,województwo kujawsko-pomorskie,,
812,52.991577,18.595312,87-100,2017-11-28,2017,"52.991577,18.595312",,,województwo kujawsko-pomorskie,Podgórz,
813,53.01198,18.576683,87-100,2018-11-09,2018,"53.01198,18.576683",,,województwo kujawsko-pomorskie,Bydgoskie Przedmieście,
814,53.0168,18.630548,87-100,2020-07-20,2020,"53.0168,18.630548",,,województwo kujawsko-pomorskie,Jakubskie Przedmieście,
815,53.129784,17.975594,85-239,2019-06-09,2019,"53.129784,17.975594",,,województwo kujawsko-pomorskie,Okole,
816,53.106445,18.028399,85-858,2021-01-06,2021,"53.106445,18.028399",,,województwo kujawsko-pomorskie,Wyżyny,
817,53.023518,18.618584,87-100,2017-12-20,2017,"53.023518,18.618584",,,województwo kujawsko-pomorskie,Mokre,
818,53.025307,18.673132,87-100,2018-04-06,2018,"53.025307,18.673132",,,województwo kujawsko-pomorskie,Na Skarpie,
819,53.02671,18.656424,87-100,2020-03-23,2020,"53.02671,18.656424",,,województwo kujawsko-pomorskie,Rubinkowo,
820,53.099445,18.035254,85-861,2019-02-10,2019,"53.099445,18.035254",,,województwo kujawsko-pomorskie,Wyżyny,
821,53.021275,18.58392,87-100,2020-08-08,2020,"53.021275,18.58392",,,województwo kujawsko-pomorskie,Chełmińskie Przedmieście,
822,52.667015,19.039787,87-800,2020-02-25,2020,"52.667015,19.039787",,,województwo kujawsko-pomorskie,Zazamcze,
823,53.011906,18.585396,87-100,2020-12-17,2020,"53.011906,18.585396",,,województwo kujawsko-pomorskie,Bydgoskie Przedmieście,
824,53.134857,17.992226,85-082,2018-09-29,2018,"53.134857,17.992226",,,województwo kujawsko-pomorskie,Bocianowo,
